x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,year,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
-73.03382599999999,-13.197341,Production,"antimony, mine",,Including Sb content of antimonial lead plus Sb content of ores for export.,1981-01-01 00:00:00,Peru,,A,PE,Antimony,Normal value,PER,"Antimony (mine production, metal production)",tonnes (metal content),-73.033826,Ores and concentrates (metal content),,-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,685,,Mine production of antimony,821,685,a
71.28184499999999,30.792002999999998,Production,"antimony, mine",,,1981-01-01 00:00:00,Pakistan,,A,PK,Antimony,Normal value,PAK,"Antimony (mine production, metal production)",tonnes (metal content),71.281845,Ores and concentrates (metal content),,30.792003,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,51,,Mine production of antimony,821,51,
-73.03382599999999,-13.197341,Production,"antimony, mine",,Including Sb content of antimonial lead plus Sb content of ores for export.,1982-01-01 00:00:00,Peru,,A,PE,Antimony,Normal value,PER,"Antimony (mine production, metal production)",tonnes (metal content),-73.033826,Ores and concentrates (metal content),,-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,738,,Mine production of antimony,821,738,a
132.72135600000001,-23.137734,Production,"antimony, mine",,Including Sb content of lead and zinc concentrates.,1982-01-01 00:00:00,Australia,,A,AU,Antimony,Normal value,AUS,"Antimony (mine production, metal production)",tonnes (metal content),132.721356,Ores and concentrates (metal content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1146,,Mine production of antimony,821,1146,d
-6.587161,31.846552,Production,"antimony, mine",,,1982-01-01 00:00:00,Morocco,,A,MA,Antimony,Normal value,MAR,"Antimony (mine production, metal production)",tonnes (metal content),-6.587161,Ores and concentrates (metal content),,31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,905,,Mine production of antimony,821,905,
71.28184499999999,30.792002999999998,Production,"antimony, mine",Nil (nothing produced),,1982-01-01 00:00:00,Pakistan,,A,PK,Antimony,Normal Value,PAK,"Antimony (mine production, metal production)",tonnes (metal content),71.281845,Ores and concentrates (metal content),,30.792003,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,,Mine production of antimony,821,-----,
-86.625162,14.818427999999999,Production,"antimony, mine",Nil (nothing produced),,1982-01-01 00:00:00,Honduras,,A,HN,Antimony,Normal Value,HND,"Antimony (mine production, metal production)",tonnes (metal content),-86.625162,Ores and concentrates (metal content),,14.818428,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,,Mine production of antimony,821,-----,
14.130671999999999,47.585656,Production,"antimony, mine",,,1982-01-01 00:00:00,Austria,,A,AT,Antimony,Normal value,AUT,"Antimony (mine production, metal production)",tonnes (metal content),14.130672,Ores and concentrates (metal content),,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,711,,Mine production of antimony,821,711,
-97.834383,39.139831,Production,"antimony, mine",,Excludes Sb content of antimonial lead.,1982-01-01 00:00:00,USA,,A,US,Antimony,Normal value,USA,"Antimony (mine production, metal production)",tonnes (metal content),-97.834383,Ores and concentrates (metal content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,456,,Mine production of antimony,821,456,e
10.612941,45.366552,Production,"antimony, mine",,,1982-01-01 00:00:00,Italy,,A,IT,Antimony,Normal value,ITA,"Antimony (mine production, metal production)",tonnes (metal content),10.612941,Ores and concentrates (metal content),,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,339,,Mine production of antimony,821,339,
100.982474,15.485660999999999,Production,"antimony, mine",,,1982-01-01 00:00:00,Thailand,,A,TH,Antimony,Normal value,THA,"Antimony (mine production, metal production)",tonnes (metal content),100.982474,Ores and concentrates (metal content),,15.485661,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,823,,Mine production of antimony,821,823,
-90.736761,15.240898,Production,"antimony, mine",Nil (nothing produced),,1982-01-01 00:00:00,Guatemala,,A,GT,Antimony,Normal Value,GTM,"Antimony (mine production, metal production)",tonnes (metal content),-90.736761,Ores and concentrates (metal content),,15.240898,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,,Mine production of antimony,821,-----,
109.537431,32.216659,Production,"antimony, mine",,Estimates.,1982-01-01 00:00:00,China,,A,CN,Antimony,Normal value,CHN,"Antimony (mine production, metal production)",tonnes (metal content),109.537431,Ores and concentrates (metal content),,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,12000,,Mine production of antimony,821,12000,*
29.851884,-19.002536,Production,"antimony, mine",,,1982-01-01 00:00:00,Zimbabwe,,A,ZW,Antimony,Normal value,ZWE,"Antimony (mine production, metal production)",tonnes (metal content),29.851884,Ores and concentrates (metal content),,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,195,,Mine production of antimony,821,195,
33.526313,39.351717,Production,"antimony, mine",,,1982-01-01 00:00:00,Turkey,,A,TR,Antimony,Normal value,TUR,"Antimony (mine production, metal production)",tonnes (metal content),33.526313,Ores and concentrates (metal content),,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1237,,Mine production of antimony,821,1237,
14.4166,50.083332999999996,Production,"antimony, mine",,Estimates.,1982-01-01 00:00:00,Czechoslovakia,,A,CS,Antimony,Normal value,CSK,"Antimony (mine production, metal production)",tonnes (metal content),14.416600,Ores and concentrates (metal content),,50.083333,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,700,,Mine production of antimony,821,700,*
82.51,55.51,Production,"antimony, mine",,Estimates.,1982-01-01 00:00:00,Soviet Union,,A,SU,Antimony,Normal value,SUN,"Antimony (mine production, metal production)",tonnes (metal content),82.510000,Ores and concentrates (metal content),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,6500,,Mine production of antimony,821,6500,*
-3.562909,40.389544,Production,"antimony, mine",,,1982-01-01 00:00:00,Spain,,A,ES,Antimony,Normal value,ESP,"Antimony (mine production, metal production)",tonnes (metal content),-3.562909,Ores and concentrates (metal content),,40.389544,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,461,,Mine production of antimony,821,461,
2.452177,46.620563,Production,"antimony, mine",,,1982-01-01 00:00:00,France,,A,FR,Antimony,Normal value,FRA,"Antimony (mine production, metal production)",tonnes (metal content),2.452177,Ores and concentrates (metal content),,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,332,,Mine production of antimony,821,332,
102.186548,4.029745,Production,"antimony, mine",,,1982-01-01 00:00:00,Malaysia,,A,MY,Antimony,Normal value,MYS,"Antimony (mine production, metal production)",tonnes (metal content),102.186548,Ores and concentrates (metal content),,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,128,,Mine production of antimony,821,128,
20.45,44.816666999999995,Production,"antimony, mine",,,1982-01-01 00:00:00,Yugoslavia,,A,YU,Antimony,Normal value,YUG,"Antimony (mine production, metal production)",tonnes (metal content),20.450000,Ores and concentrates (metal content),,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1517,,Mine production of antimony,821,1517,
23.214465999999998,-30.457874999999998,Production,"antimony, mine",,,1982-01-01 00:00:00,South Africa,,A,ZA,Antimony,Normal value,ZAF,"Antimony (mine production, metal production)",tonnes (metal content),23.214466,Ores and concentrates (metal content),,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,9127,,Mine production of antimony,821,9127,
-101.933344,23.629557,Production,"antimony, mine",,,1982-01-01 00:00:00,Mexico,,A,MX,Antimony,Normal value,MEX,"Antimony (mine production, metal production)",tonnes (metal content),-101.933344,Ores and concentrates (metal content),,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1565,,Mine production of antimony,821,1565,
-119.677633,59.205383999999995,Production,"antimony, mine",,,1982-01-01 00:00:00,Canada,,A,CA,Antimony,Normal value,CAN,"Antimony (mine production, metal production)",tonnes (metal content),-119.677633,Ores and concentrates (metal content),,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,454,,Mine production of antimony,821,454,
-64.684753,-16.706875999999998,Production,"antimony, mine",,,1982-01-01 00:00:00,Bolivia,,A,BO,Antimony,Normal value,BOL,"Antimony (mine production, metal production)",tonnes (metal content),-64.684753,Ores and concentrates (metal content),,-16.706876,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,14157,,Mine production of antimony,821,14157,
102.186548,4.029745,Production,"antimony, mine",,,1983-01-01 00:00:00,Malaysia,,A,MY,Antimony,Normal value,MYS,"Antimony (mine production, metal production)",tonnes (metal content),102.186548,Ores and concentrates (metal content),,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,134,,Mine production of antimony,821,134,
-101.933344,23.629557,Production,"antimony, mine",,,1983-01-01 00:00:00,Mexico,,A,MX,Antimony,Normal value,MEX,"Antimony (mine production, metal production)",tonnes (metal content),-101.933344,Ores and concentrates (metal content),,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,2519,,Mine production of antimony,821,2519,
20.45,44.816666999999995,Production,"antimony, mine",,,1983-01-01 00:00:00,Yugoslavia,,A,YU,Antimony,Normal value,YUG,"Antimony (mine production, metal production)",tonnes (metal content),20.450000,Ores and concentrates (metal content),,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,950,,Mine production of antimony,821,950,
29.851884,-19.002536,Production,"antimony, mine",,,1983-01-01 00:00:00,Zimbabwe,,A,ZW,Antimony,Normal value,ZWE,"Antimony (mine production, metal production)",tonnes (metal content),29.851884,Ores and concentrates (metal content),,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,74,,Mine production of antimony,821,74,
-3.562909,40.389544,Production,"antimony, mine",,,1983-01-01 00:00:00,Spain,,A,ES,Antimony,Normal value,ESP,"Antimony (mine production, metal production)",tonnes (metal content),-3.562909,Ores and concentrates (metal content),,40.389544,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,489,,Mine production of antimony,821,489,
-119.677633,59.205383999999995,Production,"antimony, mine",,,1983-01-01 00:00:00,Canada,,A,CA,Antimony,Normal value,CAN,"Antimony (mine production, metal production)",tonnes (metal content),-119.677633,Ores and concentrates (metal content),,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,385,,Mine production of antimony,821,385,
23.214465999999998,-30.457874999999998,Production,"antimony, mine",,,1983-01-01 00:00:00,South Africa,,A,ZA,Antimony,Normal value,ZAF,"Antimony (mine production, metal production)",tonnes (metal content),23.214466,Ores and concentrates (metal content),,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,6310,,Mine production of antimony,821,6310,
14.4166,50.083332999999996,Production,"antimony, mine",,Estimates.,1983-01-01 00:00:00,Czechoslovakia,,A,CS,Antimony,Normal value,CSK,"Antimony (mine production, metal production)",tonnes (metal content),14.416600,Ores and concentrates (metal content),,50.083333,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,900,,Mine production of antimony,821,900,*
-64.684753,-16.706875999999998,Production,"antimony, mine",,,1983-01-01 00:00:00,Bolivia,,A,BO,Antimony,Normal value,BOL,"Antimony (mine production, metal production)",tonnes (metal content),-64.684753,Ores and concentrates (metal content),,-16.706876,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,10538,,Mine production of antimony,821,10538,
33.526313,39.351717,Production,"antimony, mine",,,1983-01-01 00:00:00,Turkey,,A,TR,Antimony,Normal value,TUR,"Antimony (mine production, metal production)",tonnes (metal content),33.526313,Ores and concentrates (metal content),,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1170,,Mine production of antimony,821,1170,
82.51,55.51,Production,"antimony, mine",,Estimates.,1983-01-01 00:00:00,Soviet Union,,A,SU,Antimony,Normal value,SUN,"Antimony (mine production, metal production)",tonnes (metal content),82.510000,Ores and concentrates (metal content),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,6500,,Mine production of antimony,821,6500,*
2.452177,46.620563,Production,"antimony, mine",,,1983-01-01 00:00:00,France,,A,FR,Antimony,Normal value,FRA,"Antimony (mine production, metal production)",tonnes (metal content),2.452177,Ores and concentrates (metal content),,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,111,,Mine production of antimony,821,111,
-6.587161,31.846552,Production,"antimony, mine",,,1983-01-01 00:00:00,Morocco,,A,MA,Antimony,Normal value,MAR,"Antimony (mine production, metal production)",tonnes (metal content),-6.587161,Ores and concentrates (metal content),,31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,470,,Mine production of antimony,821,470,
71.28184499999999,30.792002999999998,Production,"antimony, mine",Nil (nothing produced),,1983-01-01 00:00:00,Pakistan,,A,PK,Antimony,Normal Value,PAK,"Antimony (mine production, metal production)",tonnes (metal content),71.281845,Ores and concentrates (metal content),,30.792003,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,,Mine production of antimony,821,-----,
132.72135600000001,-23.137734,Production,"antimony, mine",,Including Sb content of lead and zinc concentrates.,1983-01-01 00:00:00,Australia,,A,AU,Antimony,Normal value,AUS,"Antimony (mine production, metal production)",tonnes (metal content),132.721356,Ores and concentrates (metal content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,538,,Mine production of antimony,821,538,d
24.972941,45.853463999999995,Production,"antimony, mine",Figures not available,,1983-01-01 00:00:00,Romania,,O,RO,Antimony,Missing value,ROU,"Antimony (mine production, metal production)",tonnes (metal content),24.972941,Ores and concentrates (metal content),,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,,,Mine production of antimony,821,...,
-73.03382599999999,-13.197341,Production,"antimony, mine",,Including Sb content of antimonial lead plus Sb content of ores for export.,1983-01-01 00:00:00,Peru,,A,PE,Antimony,Normal value,PER,"Antimony (mine production, metal production)",tonnes (metal content),-73.033826,Ores and concentrates (metal content),,-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,713,,Mine production of antimony,821,713,a
109.537431,32.216659,Production,"antimony, mine",,Estimates.,1983-01-01 00:00:00,China,,A,CN,Antimony,Normal value,CHN,"Antimony (mine production, metal production)",tonnes (metal content),109.537431,Ores and concentrates (metal content),,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,13000,,Mine production of antimony,821,13000,*
14.130671999999999,47.585656,Production,"antimony, mine",,,1983-01-01 00:00:00,Austria,,A,AT,Antimony,Normal value,AUT,"Antimony (mine production, metal production)",tonnes (metal content),14.130672,Ores and concentrates (metal content),,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,705,,Mine production of antimony,821,705,
-90.736761,15.240898,Production,"antimony, mine",Nil (nothing produced),,1983-01-01 00:00:00,Guatemala,,A,GT,Antimony,Normal Value,GTM,"Antimony (mine production, metal production)",tonnes (metal content),-90.736761,Ores and concentrates (metal content),,15.240898,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,,Mine production of antimony,821,-----,
-86.625162,14.818427999999999,Production,"antimony, mine",Nil (nothing produced),,1983-01-01 00:00:00,Honduras,,A,HN,Antimony,Normal Value,HND,"Antimony (mine production, metal production)",tonnes (metal content),-86.625162,Ores and concentrates (metal content),,14.818428,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,,Mine production of antimony,821,-----,
10.612941,45.366552,Production,"antimony, mine",Nil (nothing produced),,1983-01-01 00:00:00,Italy,,A,IT,Antimony,Normal Value,ITA,"Antimony (mine production, metal production)",tonnes (metal content),10.612941,Ores and concentrates (metal content),,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,,Mine production of antimony,821,-----,
100.982474,15.485660999999999,Production,"antimony, mine",,,1983-01-01 00:00:00,Thailand,,A,TH,Antimony,Normal value,THA,"Antimony (mine production, metal production)",tonnes (metal content),100.982474,Ores and concentrates (metal content),,15.485661,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1741,,Mine production of antimony,821,1741,
-97.834383,39.139831,Production,"antimony, mine",,Excludes Sb content of antimonial lead.,1983-01-01 00:00:00,USA,,A,US,Antimony,Normal value,USA,"Antimony (mine production, metal production)",tonnes (metal content),-97.834383,Ores and concentrates (metal content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,760,,Mine production of antimony,821,760,e
-97.834383,39.139831,Production,"antimony, mine",,Excludes Sb content of antimonial lead.,1984-01-01 00:00:00,USA,,A,US,Antimony,Normal value,USA,"Antimony (mine production, metal production)",tonnes (metal content),-97.834383,Ores and concentrates (metal content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,505,,Mine production of antimony,821,505,e
-86.625162,14.818427999999999,Production,"antimony, mine",,,1984-01-01 00:00:00,Honduras,,A,HN,Antimony,Normal value,HND,"Antimony (mine production, metal production)",tonnes (metal content),-86.625162,Ores and concentrates (metal content),,14.818428,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,92,,Mine production of antimony,821,92,
100.982474,15.485660999999999,Production,"antimony, mine",,,1984-01-01 00:00:00,Thailand,,A,TH,Antimony,Normal value,THA,"Antimony (mine production, metal production)",tonnes (metal content),100.982474,Ores and concentrates (metal content),,15.485661,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,2874,,Mine production of antimony,821,2874,
-90.736761,15.240898,Production,"antimony, mine",,,1984-01-01 00:00:00,Guatemala,,A,GT,Antimony,Normal value,GTM,"Antimony (mine production, metal production)",tonnes (metal content),-90.736761,Ores and concentrates (metal content),,15.240898,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,70,,Mine production of antimony,821,70,
109.537431,32.216659,Production,"antimony, mine",,Estimates.,1984-01-01 00:00:00,China,,A,CN,Antimony,Normal value,CHN,"Antimony (mine production, metal production)",tonnes (metal content),109.537431,Ores and concentrates (metal content),,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,20000,,Mine production of antimony,821,20000,*
10.612941,45.366552,Production,"antimony, mine",,,1984-01-01 00:00:00,Italy,,A,IT,Antimony,Normal value,ITA,"Antimony (mine production, metal production)",tonnes (metal content),10.612941,Ores and concentrates (metal content),,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,234,,Mine production of antimony,821,234,
14.130671999999999,47.585656,Production,"antimony, mine",,,1984-01-01 00:00:00,Austria,,A,AT,Antimony,Normal value,AUT,"Antimony (mine production, metal production)",tonnes (metal content),14.130672,Ores and concentrates (metal content),,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,565,,Mine production of antimony,821,565,
82.51,55.51,Production,"antimony, mine",,Estimates.,1984-01-01 00:00:00,Soviet Union,,A,SU,Antimony,Normal value,SUN,"Antimony (mine production, metal production)",tonnes (metal content),82.510000,Ores and concentrates (metal content),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,6500,,Mine production of antimony,821,6500,*
2.452177,46.620563,Production,"antimony, mine",Nil (nothing produced),,1984-01-01 00:00:00,France,,A,FR,Antimony,Normal Value,FRA,"Antimony (mine production, metal production)",tonnes (metal content),2.452177,Ores and concentrates (metal content),,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,0,,Mine production of antimony,821,-----,
102.186548,4.029745,Production,"antimony, mine",,,1984-01-01 00:00:00,Malaysia,,A,MY,Antimony,Normal value,MYS,"Antimony (mine production, metal production)",tonnes (metal content),102.186548,Ores and concentrates (metal content),,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,17,,Mine production of antimony,821,17,
33.526313,39.351717,Production,"antimony, mine",,,1984-01-01 00:00:00,Turkey,,A,TR,Antimony,Normal value,TUR,"Antimony (mine production, metal production)",tonnes (metal content),33.526313,Ores and concentrates (metal content),,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1729,,Mine production of antimony,821,1729,
20.45,44.816666999999995,Production,"antimony, mine",,,1984-01-01 00:00:00,Yugoslavia,,A,YU,Antimony,Normal value,YUG,"Antimony (mine production, metal production)",tonnes (metal content),20.450000,Ores and concentrates (metal content),,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,945,,Mine production of antimony,821,945,
-119.677633,59.205383999999995,Production,"antimony, mine",,,1984-01-01 00:00:00,Canada,,A,CA,Antimony,Normal value,CAN,"Antimony (mine production, metal production)",tonnes (metal content),-119.677633,Ores and concentrates (metal content),,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,554,,Mine production of antimony,821,554,
-101.933344,23.629557,Production,"antimony, mine",,,1984-01-01 00:00:00,Mexico,,A,MX,Antimony,Normal value,MEX,"Antimony (mine production, metal production)",tonnes (metal content),-101.933344,Ores and concentrates (metal content),,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,3064,,Mine production of antimony,821,3064,
-3.562909,40.389544,Production,"antimony, mine",,,1984-01-01 00:00:00,Spain,,A,ES,Antimony,Normal value,ESP,"Antimony (mine production, metal production)",tonnes (metal content),-3.562909,Ores and concentrates (metal content),,40.389544,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,583,,Mine production of antimony,821,583,
23.214465999999998,-30.457874999999998,Production,"antimony, mine",,,1984-01-01 00:00:00,South Africa,,A,ZA,Antimony,Normal value,ZAF,"Antimony (mine production, metal production)",tonnes (metal content),23.214466,Ores and concentrates (metal content),,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,7440,,Mine production of antimony,821,7440,
-64.684753,-16.706875999999998,Production,"antimony, mine",,,1984-01-01 00:00:00,Bolivia,,A,BO,Antimony,Normal value,BOL,"Antimony (mine production, metal production)",tonnes (metal content),-64.684753,Ores and concentrates (metal content),,-16.706876,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,9617,,Mine production of antimony,821,9617,
29.851884,-19.002536,Production,"antimony, mine",,,1984-01-01 00:00:00,Zimbabwe,,A,ZW,Antimony,Normal value,ZWE,"Antimony (mine production, metal production)",tonnes (metal content),29.851884,Ores and concentrates (metal content),,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,256,,Mine production of antimony,821,256,
14.4166,50.083332999999996,Production,"antimony, mine",,Estimates.,1984-01-01 00:00:00,Czechoslovakia,,A,CS,Antimony,Normal value,CSK,"Antimony (mine production, metal production)",tonnes (metal content),14.416600,Ores and concentrates (metal content),,50.083333,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1000,,Mine production of antimony,821,1000,*
132.72135600000001,-23.137734,Production,"antimony, mine",,Including Sb content of lead and zinc concentrates.,1984-01-01 00:00:00,Australia,,A,AU,Antimony,Normal value,AUS,"Antimony (mine production, metal production)",tonnes (metal content),132.721356,Ores and concentrates (metal content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1149,,Mine production of antimony,821,1149,d
-6.587161,31.846552,Production,"antimony, mine",,,1984-01-01 00:00:00,Morocco,,A,MA,Antimony,Normal value,MAR,"Antimony (mine production, metal production)",tonnes (metal content),-6.587161,Ores and concentrates (metal content),,31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,941,,Mine production of antimony,821,941,
-73.03382599999999,-13.197341,Production,"antimony, mine",,Including Sb content of antimonial lead plus Sb content of ores for export.,1984-01-01 00:00:00,Peru,,A,PE,Antimony,Normal value,PER,"Antimony (mine production, metal production)",tonnes (metal content),-73.033826,Ores and concentrates (metal content),,-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,672,,Mine production of antimony,821,672,a
71.28184499999999,30.792002999999998,Production,"antimony, mine",,,1984-01-01 00:00:00,Pakistan,,A,PK,Antimony,Normal value,PAK,"Antimony (mine production, metal production)",tonnes (metal content),71.281845,Ores and concentrates (metal content),,30.792003,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,6,,Mine production of antimony,821,6,
24.972941,45.853463999999995,Production,"antimony, mine",,Estimates.,1984-01-01 00:00:00,Romania,,A,RO,Antimony,Normal value,ROU,"Antimony (mine production, metal production)",tonnes (metal content),24.972941,Ores and concentrates (metal content),,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,350,,Mine production of antimony,821,350,*
71.28184499999999,30.792002999999998,Production,"antimony, mine",,,1985-01-01 00:00:00,Pakistan,,A,PK,Antimony,Normal value,PAK,"Antimony (mine production, metal production)",tonnes (metal content),71.281845,Ores and concentrates (metal content),,30.792003,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,24,,Mine production of antimony,821,24,
-73.03382599999999,-13.197341,Production,"antimony, mine",,Including Sb content of antimonial lead plus Sb content of ores for export.,1985-01-01 00:00:00,Peru,,A,PE,Antimony,Normal value,PER,"Antimony (mine production, metal production)",tonnes (metal content),-73.033826,Ores and concentrates (metal content),,-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,594,,Mine production of antimony,821,594,a
-6.587161,31.846552,Production,"antimony, mine",,,1985-01-01 00:00:00,Morocco,,A,MA,Antimony,Normal value,MAR,"Antimony (mine production, metal production)",tonnes (metal content),-6.587161,Ores and concentrates (metal content),,31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,735,,Mine production of antimony,821,735,
132.72135600000001,-23.137734,Production,"antimony, mine",,Including Sb content of lead and zinc concentrates.,1985-01-01 00:00:00,Australia,,A,AU,Antimony,Normal value,AUS,"Antimony (mine production, metal production)",tonnes (metal content),132.721356,Ores and concentrates (metal content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1458,,Mine production of antimony,821,1458,d
24.972941,45.853463999999995,Production,"antimony, mine",,Estimates.,1985-01-01 00:00:00,Romania,,A,RO,Antimony,Normal value,ROU,"Antimony (mine production, metal production)",tonnes (metal content),24.972941,Ores and concentrates (metal content),,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,600,,Mine production of antimony,821,600,*
14.130671999999999,47.585656,Production,"antimony, mine",,,1985-01-01 00:00:00,Austria,,A,AT,Antimony,Normal value,AUT,"Antimony (mine production, metal production)",tonnes (metal content),14.130672,Ores and concentrates (metal content),,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,550,,Mine production of antimony,821,550,
-97.834383,39.139831,Production,"antimony, mine",,Estimates.|Excludes Sb content of antimonial lead.,1985-01-01 00:00:00,USA,,A,US,Antimony,Normal value,USA,"Antimony (mine production, metal production)",tonnes (metal content),-97.834383,Ores and concentrates (metal content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,250,,Mine production of antimony,821,250,*|e
109.537431,32.216659,Production,"antimony, mine",,Estimates.,1985-01-01 00:00:00,China,,A,CN,Antimony,Normal value,CHN,"Antimony (mine production, metal production)",tonnes (metal content),109.537431,Ores and concentrates (metal content),,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,22000,,Mine production of antimony,821,22000,*
-90.736761,15.240898,Production,"antimony, mine",,,1985-01-01 00:00:00,Guatemala,,A,GT,Antimony,Normal value,GTM,"Antimony (mine production, metal production)",tonnes (metal content),-90.736761,Ores and concentrates (metal content),,15.240898,http://resource.geosciml.org/classifier/cgi/commodity-code/antimony,6,1102,,Mine production of antimony,821,1102,
