x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,year,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
14.4166,50.083332999999996,Production,manganese ore,,Estimates.|Manganiferous iron ore.,1987-01-01 00:00:00,Czechoslovakia,,A,CS,Manganese,Normal value,CSK,Manganese ore (gross weight),tonnes (metric),14.416600,Ores and concentrates (gross weight),,50.083333,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,900,,Production of manganese ore,898,900,*|i
10.612941,45.366552,Production,manganese ore,,,1987-01-01 00:00:00,Italy,,A,IT,Manganese,Normal value,ITA,Manganese ore (gross weight),tonnes (metric),10.612941,Ores and concentrates (gross weight),,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,3802,,Production of manganese ore,898,3802,
26.300237,-14.98326,Production,manganese ore,,,1988-01-01 00:00:00,Zambia,,A,ZM,Manganese,Normal value,ZMB,Manganese ore (gross weight),tonnes (metric),26.300237,Ores and concentrates (gross weight),,-14.983260,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,502,,Production of manganese ore,898,502,
55.508706,31.955713,Production,manganese ore,,Years ended 20 March following that stated.,1988-01-01 00:00:00,Iran,,A,IR,Manganese,Normal value,IRN,Manganese ore (gross weight),tonnes (metric),55.508706,Ores and concentrates (gross weight),,31.955713,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,74630,,Production of manganese ore,898,74630,d
-6.587161,31.846552,Production,manganese ore,,,1988-01-01 00:00:00,Morocco,,A,MA,Manganese,Normal value,MAR,Manganese ore (gross weight),tonnes (metric),-6.587161,Ores and concentrates (gross weight),,31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,30000,,Production of manganese ore,898,30000,
24.972941,45.853463999999995,Production,manganese ore,,Estimates.,1988-01-01 00:00:00,Romania,,A,RO,Manganese,Normal value,ROU,Manganese ore (gross weight),tonnes (metric),24.972941,Ores and concentrates (gross weight),,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,65000,,Production of manganese ore,898,65000,*
33.526313,39.351717,Production,manganese ore,,Estimates.,1988-01-01 00:00:00,Turkey,,A,TR,Manganese,Normal value,TUR,Manganese ore (gross weight),tonnes (metric),33.526313,Ores and concentrates (gross weight),,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,8900,,Production of manganese ore,898,8900,*
82.51,55.51,Production,manganese ore,,,1988-01-01 00:00:00,Soviet Union,,A,SU,Manganese,Normal value,SUN,Manganese ore (gross weight),tonnes (metric),82.510000,Ores and concentrates (gross weight),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,9100000,,Production of manganese ore,898,9100000,
10.612941,45.366552,Production,manganese ore,,,1988-01-01 00:00:00,Italy,,A,IT,Manganese,Normal value,ITA,Manganese ore (gross weight),tonnes (metric),10.612941,Ores and concentrates (gross weight),,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,9701,,Production of manganese ore,898,9701,
22.009674999999998,39.740648,Production,manganese ore,,,1988-01-01 00:00:00,Greece,,A,GR,Manganese,Normal value,GRC,Manganese ore (gross weight),tonnes (metric),22.009675,Ores and concentrates (gross weight),,39.740648,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,3725,,Production of manganese ore,898,3725,
79.282538,22.642556,Production,manganese ore,,Including ore grading 54% to less than 35% Mn.,1988-01-01 00:00:00,India,,A,IN,Manganese,Normal value,IND,Manganese ore (gross weight),tonnes (metric),79.282538,Ores and concentrates (gross weight),,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,1332629,,Production of manganese ore,898,1332629,c
14.4166,50.083332999999996,Production,manganese ore,,Estimates.|Manganiferous iron ore.,1988-01-01 00:00:00,Czechoslovakia,,A,CS,Manganese,Normal value,CSK,Manganese ore (gross weight),tonnes (metric),14.416600,Ores and concentrates (gross weight),,50.083333,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,900,,Production of manganese ore,898,900,*|i
-69.73191899999999,-26.162882999999997,Production,manganese ore,,,1988-01-01 00:00:00,Chile,,A,CL,Manganese,Normal value,CHL,Manganese ore (gross weight),tonnes (metric),-69.731919,Ores and concentrates (gross weight),,-26.162883,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,43655,,Production of manganese ore,898,43655,
-1.03727,6.962365999999999,Production,manganese ore,,,1988-01-01 00:00:00,Ghana,,A,GH,Manganese,Normal value,GHA,Manganese ore (gross weight),tonnes (metric),-1.037270,Ores and concentrates (gross weight),,6.962366,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,230900,,Production of manganese ore,898,230900,
20.335869,47.155288,Production,manganese ore,,,1988-01-01 00:00:00,Hungary,,A,HU,Manganese,Normal value,HUN,Manganese ore (gross weight),tonnes (metric),20.335869,Ores and concentrates (gross weight),,47.155288,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,80983,,Production of manganese ore,898,80983,
23.214465999999998,-30.457874999999998,Production,manganese ore,,,1988-01-01 00:00:00,South Africa,Chemical,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,-30.457875,,90,125717,,Production of manganese ore,899,125717,
-97.834383,39.139831,Production,manganese ore,,Estimates.|Shipments of manganiferous iron ore only.,1988-01-01 00:00:00,USA,,A,US,Manganese,Normal value,USA,Manganese ore (gross weight),tonnes (metric),-97.834383,Ores and concentrates (gross weight),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,8000,,Production of manganese ore,898,8000,*|h
23.214465999999998,-30.457874999999998,Production,manganese ore,,,1988-01-01 00:00:00,South Africa,Metallurgical,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,-30.457875,,90,3896810,,Production of manganese ore,900,3896810,
20.45,44.816666999999995,Production,manganese ore,,,1988-01-01 00:00:00,Yugoslavia,,A,YU,Manganese,Normal value,YUG,Manganese ore (gross weight),tonnes (metric),20.450000,Ores and concentrates (gross weight),,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,40100,,Production of manganese ore,898,40100,
114.218582,-0.9663149999999999,Production,manganese ore,,,1988-01-01 00:00:00,Indonesia,,A,ID,Manganese,Normal value,IDN,Manganese ore (gross weight),tonnes (metric),114.218582,Ores and concentrates (gross weight),,-0.966315,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,10278,,Production of manganese ore,898,10278,
109.537431,32.216659,Production,manganese ore,,,1988-01-01 00:00:00,China,,A,CN,Manganese,Normal value,CHN,Manganese ore (gross weight),tonnes (metric),109.537431,Ores and concentrates (gross weight),,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,3200000,,Production of manganese ore,898,3200000,
12.322706,-0.309716,Production,manganese ore,,,1988-01-01 00:00:00,Gabon,,A,GA,Manganese,Normal value,GAB,Manganese ore (gross weight),tonnes (metric),12.322706,Ores and concentrates (gross weight),,-0.309716,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,2254135,,Production of manganese ore,898,2254135,
121.417908,17.522436,Production,manganese ore,,,1988-01-01 00:00:00,Philippines,,A,PH,Manganese,Normal value,PHL,Manganese ore (gross weight),tonnes (metric),121.417908,Ores and concentrates (gross weight),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,2251,,Production of manganese ore,898,2251,
23.840187999999998,42.733269,Production,manganese ore,,,1988-01-01 00:00:00,Bulgaria,,A,BG,Manganese,Normal value,BGR,Manganese ore (gross weight),tonnes (metric),23.840188,Ores and concentrates (gross weight),,42.733269,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,35000,,Production of manganese ore,898,35000,
132.72135600000001,-23.137734,Production,manganese ore,,,1988-01-01 00:00:00,Australia,,A,AU,Manganese,Normal value,AUS,Manganese ore (gross weight),tonnes (metric),132.721356,Ores and concentrates (gross weight),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,1986000,,Production of manganese ore,898,1986000,
-64.247496,-31.841561,Production,manganese ore,,,1988-01-01 00:00:00,Argentina,,A,AR,Manganese,Normal value,ARG,Manganese ore (gross weight),tonnes (metric),-64.247496,Ores and concentrates (gross weight),,-31.841561,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,9339,,Production of manganese ore,898,9339,
-101.933344,23.629557,Production,manganese ore,,,1988-01-01 00:00:00,Mexico,,A,MX,Manganese,Normal value,MEX,Manganese ore (gross weight),tonnes (metric),-101.933344,Ores and concentrates (gross weight),,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,443600,,Production of manganese ore,898,443600,
-49.028009999999995,-12.408957,Production,manganese ore,,Including beneficiated and direct shipping ore.,1988-01-01 00:00:00,Brazil,,A,BR,Manganese,Normal value,BRA,Manganese ore (gross weight),tonnes (metric),-49.028010,Ores and concentrates (gross weight),,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,1990646,,Production of manganese ore,898,1990646,b
14.130671999999999,47.585656,Production,manganese ore,,Mn content of domestic iron ore.,1988-01-01 00:00:00,Austria,,A,AT,Manganese,Normal value,AUT,Manganese ore (gross weight),tonnes (metric),14.130672,Ores and concentrates (gross weight),,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,44273,,Production of manganese ore,898,44273,a
100.982474,15.485660999999999,Production,manganese ore,,,1988-01-01 00:00:00,Thailand,,A,TH,Manganese,Normal value,THA,Manganese ore (gross weight),tonnes (metric),100.982474,Ores and concentrates (gross weight),,15.485661,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,7947,,Production of manganese ore,898,7947,
100.982474,15.485660999999999,Production,manganese ore,,,1989-01-01 00:00:00,Thailand,,A,TH,Manganese,Normal value,THA,Manganese ore (gross weight),tonnes (metric),100.982474,Ores and concentrates (gross weight),,15.485661,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,11044,,Production of manganese ore,898,11044,
132.72135600000001,-23.137734,Production,manganese ore,,,1989-01-01 00:00:00,Australia,,A,AU,Manganese,Normal value,AUS,Manganese ore (gross weight),tonnes (metric),132.721356,Ores and concentrates (gross weight),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,2119000,,Production of manganese ore,898,2119000,
14.130671999999999,47.585656,Production,manganese ore,,Mn content of domestic iron ore.,1989-01-01 00:00:00,Austria,,A,AT,Manganese,Normal value,AUT,Manganese ore (gross weight),tonnes (metric),14.130672,Ores and concentrates (gross weight),,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,46483,,Production of manganese ore,898,46483,a
-101.933344,23.629557,Production,manganese ore,,,1989-01-01 00:00:00,Mexico,,A,MX,Manganese,Normal value,MEX,Manganese ore (gross weight),tonnes (metric),-101.933344,Ores and concentrates (gross weight),,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,394400,,Production of manganese ore,898,394400,
-64.247496,-31.841561,Production,manganese ore,,,1989-01-01 00:00:00,Argentina,,A,AR,Manganese,Normal value,ARG,Manganese ore (gross weight),tonnes (metric),-64.247496,Ores and concentrates (gross weight),,-31.841561,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,5884,,Production of manganese ore,898,5884,
121.417908,17.522436,Production,manganese ore,,,1989-01-01 00:00:00,Philippines,,A,PH,Manganese,Normal value,PHL,Manganese ore (gross weight),tonnes (metric),121.417908,Ores and concentrates (gross weight),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,3002,,Production of manganese ore,898,3002,
23.840187999999998,42.733269,Production,manganese ore,,,1989-01-01 00:00:00,Bulgaria,,A,BG,Manganese,Normal value,BGR,Manganese ore (gross weight),tonnes (metric),23.840188,Ores and concentrates (gross weight),,42.733269,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,32000,,Production of manganese ore,898,32000,
-49.028009999999995,-12.408957,Production,manganese ore,,Including beneficiated and direct shipping ore.,1989-01-01 00:00:00,Brazil,,A,BR,Manganese,Normal value,BRA,Manganese ore (gross weight),tonnes (metric),-49.028010,Ores and concentrates (gross weight),,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,2225413,,Production of manganese ore,898,2225413,b
26.300237,-14.98326,Production,manganese ore,,,1989-01-01 00:00:00,Zambia,,A,ZM,Manganese,Normal value,ZMB,Manganese ore (gross weight),tonnes (metric),26.300237,Ores and concentrates (gross weight),,-14.983260,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,351,,Production of manganese ore,898,351,
-64.684753,-16.706875999999998,Production,manganese ore,,,1989-01-01 00:00:00,Bolivia,,A,BO,Manganese,Normal value,BOL,Manganese ore (gross weight),tonnes (metric),-64.684753,Ores and concentrates (gross weight),,-16.706876,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,101,,Production of manganese ore,898,101,
-69.73191899999999,-26.162882999999997,Production,manganese ore,,,1989-01-01 00:00:00,Chile,,A,CL,Manganese,Normal value,CHL,Manganese ore (gross weight),tonnes (metric),-69.731919,Ores and concentrates (gross weight),,-26.162883,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,43806,,Production of manganese ore,898,43806,
14.4166,50.083332999999996,Production,manganese ore,,Estimates.|Manganiferous iron ore.,1989-01-01 00:00:00,Czechoslovakia,,A,CS,Manganese,Normal value,CSK,Manganese ore (gross weight),tonnes (metric),14.416600,Ores and concentrates (gross weight),,50.083333,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,900,,Production of manganese ore,898,900,*|i
-1.03727,6.962365999999999,Production,manganese ore,,,1989-01-01 00:00:00,Ghana,,A,GH,Manganese,Normal value,GHA,Manganese ore (gross weight),tonnes (metric),-1.037270,Ores and concentrates (gross weight),,6.962366,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,334200,,Production of manganese ore,898,334200,
22.009674999999998,39.740648,Production,manganese ore,,,1989-01-01 00:00:00,Greece,,A,GR,Manganese,Normal value,GRC,Manganese ore (gross weight),tonnes (metric),22.009675,Ores and concentrates (gross weight),,39.740648,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,3034,,Production of manganese ore,898,3034,
79.282538,22.642556,Production,manganese ore,,Including ore grading 54% to less than 35% Mn.,1989-01-01 00:00:00,India,,A,IN,Manganese,Normal value,IND,Manganese ore (gross weight),tonnes (metric),79.282538,Ores and concentrates (gross weight),,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,1334214,,Production of manganese ore,898,1334214,c
55.508706,31.955713,Production,manganese ore,,Years ended 20 March following that stated.,1989-01-01 00:00:00,Iran,,A,IR,Manganese,Normal value,IRN,Manganese ore (gross weight),tonnes (metric),55.508706,Ores and concentrates (gross weight),,31.955713,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,80953,,Production of manganese ore,898,80953,d
10.612941,45.366552,Production,manganese ore,,,1989-01-01 00:00:00,Italy,,A,IT,Manganese,Normal value,ITA,Manganese ore (gross weight),tonnes (metric),10.612941,Ores and concentrates (gross weight),,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,5899,,Production of manganese ore,898,5899,
-6.587161,31.846552,Production,manganese ore,,,1989-01-01 00:00:00,Morocco,,A,MA,Manganese,Normal value,MAR,Manganese ore (gross weight),tonnes (metric),-6.587161,Ores and concentrates (gross weight),,31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,33680,,Production of manganese ore,898,33680,
24.972941,45.853463999999995,Production,manganese ore,,Estimates.,1989-01-01 00:00:00,Romania,,A,RO,Manganese,Normal value,ROU,Manganese ore (gross weight),tonnes (metric),24.972941,Ores and concentrates (gross weight),,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,60000,,Production of manganese ore,898,60000,*
82.51,55.51,Production,manganese ore,,,1989-01-01 00:00:00,Soviet Union,,A,SU,Manganese,Normal value,SUN,Manganese ore (gross weight),tonnes (metric),82.510000,Ores and concentrates (gross weight),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,9100000,,Production of manganese ore,898,9100000,
33.526313,39.351717,Production,manganese ore,,Estimates.,1989-01-01 00:00:00,Turkey,,A,TR,Manganese,Normal value,TUR,Manganese ore (gross weight),tonnes (metric),33.526313,Ores and concentrates (gross weight),,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,8900,,Production of manganese ore,898,8900,*
12.322706,-0.309716,Production,manganese ore,,,1989-01-01 00:00:00,Gabon,,A,GA,Manganese,Normal value,GAB,Manganese ore (gross weight),tonnes (metric),12.322706,Ores and concentrates (gross weight),,-0.309716,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,2592407,,Production of manganese ore,898,2592407,
23.214465999999998,-30.457874999999998,Production,manganese ore,,,1989-01-01 00:00:00,South Africa,Chemical,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,-30.457875,,90,78680,,Production of manganese ore,899,78680,
20.45,44.816666999999995,Production,manganese ore,,,1989-01-01 00:00:00,Yugoslavia,,A,YU,Manganese,Normal value,YUG,Manganese ore (gross weight),tonnes (metric),20.450000,Ores and concentrates (gross weight),,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,38770,,Production of manganese ore,898,38770,
109.537431,32.216659,Production,manganese ore,,,1989-01-01 00:00:00,China,,A,CN,Manganese,Normal value,CHN,Manganese ore (gross weight),tonnes (metric),109.537431,Ores and concentrates (gross weight),,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,3330000,,Production of manganese ore,898,3330000,
114.218582,-0.9663149999999999,Production,manganese ore,,,1989-01-01 00:00:00,Indonesia,,A,ID,Manganese,Normal value,IDN,Manganese ore (gross weight),tonnes (metric),114.218582,Ores and concentrates (gross weight),,-0.966315,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,9076,,Production of manganese ore,898,9076,
23.214465999999998,-30.457874999999998,Production,manganese ore,,,1989-01-01 00:00:00,South Africa,Metallurgical,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,-30.457875,,90,4805343,,Production of manganese ore,900,4805343,
-97.834383,39.139831,Production,manganese ore,,Estimates.|Shipments of manganiferous iron ore only.,1989-01-01 00:00:00,USA,,A,US,Manganese,Normal value,USA,Manganese ore (gross weight),tonnes (metric),-97.834383,Ores and concentrates (gross weight),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,8000,,Production of manganese ore,898,8000,*|h
20.335869,47.155288,Production,manganese ore,,,1989-01-01 00:00:00,Hungary,,A,HU,Manganese,Normal value,HUN,Manganese ore (gross weight),tonnes (metric),20.335869,Ores and concentrates (gross weight),,47.155288,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,84247,,Production of manganese ore,898,84247,
-97.834383,39.139831,Production,manganese ore,,Estimates.|Shipments of manganiferous iron ore only.,1990-01-01 00:00:00,USA,,A,US,Manganese,Normal value,USA,Manganese ore (gross weight),tonnes (metric),-97.834383,Ores and concentrates (gross weight),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,8000,,Production of manganese ore,898,8000,*|h
114.218582,-0.9663149999999999,Production,manganese ore,,,1990-01-01 00:00:00,Indonesia,,A,ID,Manganese,Normal value,IDN,Manganese ore (gross weight),tonnes (metric),114.218582,Ores and concentrates (gross weight),,-0.966315,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,9472,,Production of manganese ore,898,9472,
23.214465999999998,-30.457874999999998,Production,manganese ore,,,1990-01-01 00:00:00,South Africa,Metallurgical,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,-30.457875,,90,4318306,,Production of manganese ore,900,4318306,
20.335869,47.155288,Production,manganese ore,,,1990-01-01 00:00:00,Hungary,,A,HU,Manganese,Normal value,HUN,Manganese ore (gross weight),tonnes (metric),20.335869,Ores and concentrates (gross weight),,47.155288,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,60000,,Production of manganese ore,898,60000,
12.322706,-0.309716,Production,manganese ore,,,1990-01-01 00:00:00,Gabon,,A,GA,Manganese,Normal value,GAB,Manganese ore (gross weight),tonnes (metric),12.322706,Ores and concentrates (gross weight),,-0.309716,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,2422968,,Production of manganese ore,898,2422968,
109.537431,32.216659,Production,manganese ore,,,1990-01-01 00:00:00,China,,A,CN,Manganese,Normal value,CHN,Manganese ore (gross weight),tonnes (metric),109.537431,Ores and concentrates (gross weight),,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,4060000,,Production of manganese ore,898,4060000,
20.45,44.816666999999995,Production,manganese ore,,,1990-01-01 00:00:00,Yugoslavia,,A,YU,Manganese,Normal value,YUG,Manganese ore (gross weight),tonnes (metric),20.450000,Ores and concentrates (gross weight),,44.816667,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,50863,,Production of manganese ore,898,50863,
26.300237,-14.98326,Production,manganese ore,,,1990-01-01 00:00:00,Zambia,,A,ZM,Manganese,Normal value,ZMB,Manganese ore (gross weight),tonnes (metric),26.300237,Ores and concentrates (gross weight),,-14.983260,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,721,,Production of manganese ore,898,721,
23.214465999999998,-30.457874999999998,Production,manganese ore,,,1990-01-01 00:00:00,South Africa,Chemical,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,,-30.457875,,90,83784,,Production of manganese ore,899,83784,
132.72135600000001,-23.137734,Production,manganese ore,,,1990-01-01 00:00:00,Australia,,A,AU,Manganese,Normal value,AUS,Manganese ore (gross weight),tonnes (metric),132.721356,Ores and concentrates (gross weight),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,1932000,,Production of manganese ore,898,1932000,
-64.247496,-31.841561,Production,manganese ore,,,1990-01-01 00:00:00,Argentina,,A,AR,Manganese,Normal value,ARG,Manganese ore (gross weight),tonnes (metric),-64.247496,Ores and concentrates (gross weight),,-31.841561,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,3338,,Production of manganese ore,898,3338,
23.840187999999998,42.733269,Production,manganese ore,,,1990-01-01 00:00:00,Bulgaria,,A,BG,Manganese,Normal value,BGR,Manganese ore (gross weight),tonnes (metric),23.840188,Ores and concentrates (gross weight),,42.733269,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,39000,,Production of manganese ore,898,39000,
100.982474,15.485660999999999,Production,manganese ore,,,1990-01-01 00:00:00,Thailand,,A,TH,Manganese,Normal value,THA,Manganese ore (gross weight),tonnes (metric),100.982474,Ores and concentrates (gross weight),,15.485661,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,16652,,Production of manganese ore,898,16652,
-49.028009999999995,-12.408957,Production,manganese ore,,Including beneficiated and direct shipping ore.,1990-01-01 00:00:00,Brazil,,A,BR,Manganese,Normal value,BRA,Manganese ore (gross weight),tonnes (metric),-49.028010,Ores and concentrates (gross weight),,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,2790372,,Production of manganese ore,898,2790372,b
121.417908,17.522436,Production,manganese ore,,,1990-01-01 00:00:00,Philippines,,A,PH,Manganese,Normal value,PHL,Manganese ore (gross weight),tonnes (metric),121.417908,Ores and concentrates (gross weight),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,15001,,Production of manganese ore,898,15001,
-101.933344,23.629557,Production,manganese ore,,,1990-01-01 00:00:00,Mexico,,A,MX,Manganese,Normal value,MEX,Manganese ore (gross weight),tonnes (metric),-101.933344,Ores and concentrates (gross weight),,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,365400,,Production of manganese ore,898,365400,
14.130671999999999,47.585656,Production,manganese ore,,Estimates.|Mn content of domestic iron ore.,1990-01-01 00:00:00,Austria,,A,AT,Manganese,Normal value,AUT,Manganese ore (gross weight),tonnes (metric),14.130672,Ores and concentrates (gross weight),,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,43141,,Production of manganese ore,898,43141,*|a
-1.03727,6.962365999999999,Production,manganese ore,,,1990-01-01 00:00:00,Ghana,,A,GH,Manganese,Normal value,GHA,Manganese ore (gross weight),tonnes (metric),-1.037270,Ores and concentrates (gross weight),,6.962366,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,382100,,Production of manganese ore,898,382100,
33.526313,39.351717,Production,manganese ore,,Estimates.,1990-01-01 00:00:00,Turkey,,A,TR,Manganese,Normal value,TUR,Manganese ore (gross weight),tonnes (metric),33.526313,Ores and concentrates (gross weight),,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,8900,,Production of manganese ore,898,8900,*
-69.73191899999999,-26.162882999999997,Production,manganese ore,,,1990-01-01 00:00:00,Chile,,A,CL,Manganese,Normal value,CHL,Manganese ore (gross weight),tonnes (metric),-69.731919,Ores and concentrates (gross weight),,-26.162883,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,39697,,Production of manganese ore,898,39697,
82.51,55.51,Production,manganese ore,,,1990-01-01 00:00:00,Soviet Union,,A,SU,Manganese,Normal value,SUN,Manganese ore (gross weight),tonnes (metric),82.510000,Ores and concentrates (gross weight),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,8500000,,Production of manganese ore,898,8500000,
22.009674999999998,39.740648,Production,manganese ore,,,1990-01-01 00:00:00,Greece,,A,GR,Manganese,Normal value,GRC,Manganese ore (gross weight),tonnes (metric),22.009675,Ores and concentrates (gross weight),,39.740648,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,5400,,Production of manganese ore,898,5400,
79.282538,22.642556,Production,manganese ore,,Including ore grading 54% to less than 35% Mn.,1990-01-01 00:00:00,India,,A,IN,Manganese,Normal value,IND,Manganese ore (gross weight),tonnes (metric),79.282538,Ores and concentrates (gross weight),,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,1393000,,Production of manganese ore,898,1393000,c
-6.587161,31.846552,Production,manganese ore,,,1990-01-01 00:00:00,Morocco,,A,MA,Manganese,Normal value,MAR,Manganese ore (gross weight),tonnes (metric),-6.587161,Ores and concentrates (gross weight),,31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,49450,,Production of manganese ore,898,49450,
24.972941,45.853463999999995,Production,manganese ore,,,1990-01-01 00:00:00,Romania,,A,RO,Manganese,Normal value,ROU,Manganese ore (gross weight),tonnes (metric),24.972941,Ores and concentrates (gross weight),,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,40000,,Production of manganese ore,898,40000,
55.508706,31.955713,Production,manganese ore,,Years ended 20 March following that stated.,1990-01-01 00:00:00,Iran,,A,IR,Manganese,Normal value,IRN,Manganese ore (gross weight),tonnes (metric),55.508706,Ores and concentrates (gross weight),,31.955713,http://resource.geosciml.org/classifier/cgi/commodity-code/manganese-ore,90,54404,,Production of manganese ore,898,54404,d
