x,y,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,year,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation
7.1000000000000005,50.733332999999995,DEU,Graphite,tonnes (metric),7.100000,,,1990-01-01 00:00:00,50.733333,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,10400,,Production of graphite,652,10400,e,Production,graphite,,"In 1990 the Federal Republic of Germany (West Germany) was reunited with the German Democratic Republic (East Germany). Therefore, from 1991 these 2 countries are shown simply as ""Germany"".",German Federal Republic,,A,DE,Graphite,Normal value
14.4166,50.083332999999996,CSK,Graphite,tonnes (metric),14.416600,,,1990-01-01 00:00:00,50.083333,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,12171,,Production of graphite,652,12171,,Production,graphite,,,Czechoslovakia,,A,CS,Graphite,Normal value
79.282538,22.642556,IND,Graphite,tonnes (metric),79.282538,,,1990-01-01 00:00:00,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,50000,,Production of graphite,652,50000,,Production,graphite,,,India,,A,IN,Graphite,Normal value
14.130671999999999,47.585656,AUT,Graphite,tonnes (metric),14.130672,,,1990-01-01 00:00:00,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,22705,,Production of graphite,652,22705,a,Production,graphite,,Crude.,Austria,,A,AT,Graphite,Normal value
24.972941,45.853463999999995,ROU,Graphite,tonnes (metric),24.972941,,,1990-01-01 00:00:00,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6000,,Production of graphite,652,6000,*,Production,graphite,,Estimates.,Romania,,A,RO,Graphite,Normal value
10.262436,61.687073999999996,NOR,Graphite,tonnes (metric),10.262436,,,1990-01-01 00:00:00,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6930,,Production of graphite,652,6930,,Production,graphite,,,Norway,,A,NO,Graphite,Normal value
33.526313,39.351717,TUR,Graphite,tonnes (metric),33.526313,,,1990-01-01 00:00:00,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,18712,,Production of graphite,652,18712,,Production,graphite,,,Turkey,,A,TR,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,,1990-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,24916,,Production of graphite,652,24916,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
80.793549,7.020493,LKA,Graphite,tonnes (metric),80.793549,,,1990-01-01 00:00:00,7.020493,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,5558,,Production of graphite,652,5558,,Production,graphite,,,Sri Lanka,,A,LK,Graphite,Normal value
82.51,55.51,SUN,Graphite,tonnes (metric),82.510000,,,1990-01-01 00:00:00,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,80000,,Production of graphite,652,80000,*,Production,graphite,,Estimates.,Soviet Union,,A,SU,Graphite,Normal value
80.793549,7.020493,LKA,Graphite,tonnes (metric),80.793549,,,1991-01-01 00:00:00,7.020493,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6409,,Production of graphite,652,6409,,Production,graphite,,,Sri Lanka,,A,LK,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,,1991-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,37258,,Production of graphite,652,37258,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
10.262436,61.687073999999996,NOR,Graphite,tonnes (metric),10.262436,,,1991-01-01 00:00:00,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,760,,Production of graphite,652,760,,Production,graphite,,,Norway,,A,NO,Graphite,Normal value
24.972941,45.853463999999995,ROU,Graphite,tonnes (metric),24.972941,,,1991-01-01 00:00:00,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6000,,Production of graphite,652,6000,*,Production,graphite,,Estimates.,Romania,,A,RO,Graphite,Normal value
82.51,55.51,SUN,Graphite,tonnes (metric),82.510000,,,1991-01-01 00:00:00,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,75000,,Production of graphite,652,75000,*,Production,graphite,,Estimates.,Soviet Union,,A,SU,Graphite,Normal value
33.526313,39.351717,TUR,Graphite,tonnes (metric),33.526313,,,1991-01-01 00:00:00,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,26570,,Production of graphite,652,26570,,Production,graphite,,,Turkey,,A,TR,Graphite,Normal value
29.851884,-19.002536,ZWE,Graphite,tonnes (metric),29.851884,,,1991-01-01 00:00:00,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,12903,,Production of graphite,652,12903,,Production,graphite,,,Zimbabwe,,A,ZW,Graphite,Normal value
109.537431,32.216659,CHN,Graphite,tonnes (metric),109.537431,,,1991-01-01 00:00:00,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,600000,,Production of graphite,652,600000,*,Production,graphite,,Estimates.,China,,A,CN,Graphite,Normal value
9.669879,51.08851,DEU,Graphite,tonnes (metric),9.669879,,,1991-01-01 00:00:00,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,8900,,Production of graphite,652,8900,,Production,graphite,,,Germany,,A,DE,Graphite,Normal value
128.0,36.0,KOR,Graphite,tonnes (metric),128.000000,,,1991-01-01 00:00:00,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,85953,,Production of graphite,652,85953,,Production,graphite,,,Korea (Rep. of),,A,KR,Graphite,Normal value
127.0,40.0,PRK,Graphite,tonnes (metric),127.000000,,,1991-01-01 00:00:00,40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,35000,,Production of graphite,652,35000,*,Production,graphite,,Estimates.,"Korea, Dem. P.R. of",,A,KP,Graphite,Normal value
46.863413,-18.771091,MDG,Graphite,tonnes (metric),46.863413,,,1991-01-01 00:00:00,-18.771091,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,14078,,Production of graphite,652,14078,,Production,graphite,,,Madagascar,,A,MG,Graphite,Normal value
14.4166,50.083332999999996,CSK,Graphite,tonnes (metric),14.416600,,,1991-01-01 00:00:00,50.083333,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,15000,,Production of graphite,652,15000,*,Production,graphite,,Estimates.,Czechoslovakia,,A,CS,Graphite,Normal value
14.130671999999999,47.585656,AUT,Graphite,tonnes (metric),14.130672,,,1991-01-01 00:00:00,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,19750,,Production of graphite,652,19750,a,Production,graphite,,Crude.,Austria,,A,AT,Graphite,Normal value
7.1000000000000005,50.733332999999995,DEU,Graphite,tonnes (metric),7.100000,,,1991-01-01 00:00:00,50.733333,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,,,Production of graphite,652,...,,Production,graphite,Figures not available,,German Federal Republic,,O,DE,Graphite,Missing value
-49.028009999999995,-12.408957,BRA,Graphite,tonnes (metric),-49.028010,,,1991-01-01 00:00:00,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,36446,,Production of graphite,652,36446,b,Production,graphite,,Including beneficiated and directly shipped material.,Brazil,,A,BR,Graphite,Normal value
-119.677633,59.205383999999995,CAN,Graphite,tonnes (metric),-119.677633,,,1991-01-01 00:00:00,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,10323,,Production of graphite,652,10323,,Production,graphite,,,Canada,,A,CA,Graphite,Normal value
79.282538,22.642556,IND,Graphite,tonnes (metric),79.282538,,,1991-01-01 00:00:00,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,50000,,Production of graphite,652,50000,,Production,graphite,,,India,,A,IN,Graphite,Normal value
-119.677633,59.205383999999995,CAN,Graphite,tonnes (metric),-119.677633,,1|2,1992-01-01 00:00:00,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,21714,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,21714,,Production,graphite,,,Canada,,A,CA,Graphite,Normal value
79.282538,22.642556,IND,Graphite,tonnes (metric),79.282538,,1|2,1992-01-01 00:00:00,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,78185,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,78185,#|c,Production,graphite,,Break in series.|Years ended 31 March following that stated.,India,,A,IN,Graphite,Normal value
14.130671999999999,47.585656,AUT,Graphite,tonnes (metric),14.130672,,1|2,1992-01-01 00:00:00,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,19547,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,19547,a,Production,graphite,,Crude.,Austria,,A,AT,Graphite,Normal value
-49.028009999999995,-12.408957,BRA,Graphite,tonnes (metric),-49.028010,,1|2,1992-01-01 00:00:00,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,35173,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,35173,b,Production,graphite,,Including beneficiated and directly shipped material.,Brazil,,A,BR,Graphite,Normal value
16.0,50.0,CZE,Graphite,tonnes (metric),16.000000,,1|2,1992-01-01 00:00:00,50.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,0,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,-----,,Production,graphite,Nil (nothing produced),,Czech Republic,,A,CZ,Graphite,Normal Value
14.4166,50.083332999999996,CSK,Graphite,tonnes (metric),14.416600,,1|2,1992-01-01 00:00:00,50.083333,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,20000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,20000,*,Production,graphite,,Estimates.,Czechoslovakia,,A,CS,Graphite,Normal value
38.189454999999995,-13.567587,MOZ,Graphite,tonnes (metric),38.189455,,1|2,1992-01-01 00:00:00,-13.567587,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,0,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,-----,,Production,graphite,Nil (nothing produced),,Mozambique,,A,MZ,Graphite,Normal Value
33.526313,39.351717,TUR,Graphite,tonnes (metric),33.526313,,1|2,1992-01-01 00:00:00,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,20978,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,20978,,Production,graphite,,,Turkey,,A,TR,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,1|2,1992-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,48038,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,48038,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
31.971487999999997,49.685680999999995,UKR,Graphite,tonnes (metric),31.971488,,1|2,1992-01-01 00:00:00,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,26300,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,26300,,Production,graphite,,,Ukraine,,A,UA,Graphite,Normal value
80.793549,7.020493,LKA,Graphite,tonnes (metric),80.793549,,1|2,1992-01-01 00:00:00,7.020493,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,3269,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,3269,,Production,graphite,,,Sri Lanka,,A,LK,Graphite,Normal value
10.262436,61.687073999999996,NOR,Graphite,tonnes (metric),10.262436,,1|2,1992-01-01 00:00:00,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,7000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,7000,,Production,graphite,,,Norway,,A,NO,Graphite,Normal value
24.972941,45.853463999999995,ROU,Graphite,tonnes (metric),24.972941,,1|2,1992-01-01 00:00:00,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,2300,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,2300,,Production,graphite,,,Romania,,A,RO,Graphite,Normal value
9.669879,51.08851,DEU,Graphite,tonnes (metric),9.669879,,1|2,1992-01-01 00:00:00,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6202,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,6202,,Production,graphite,,,Germany,,A,DE,Graphite,Normal value
128.0,36.0,KOR,Graphite,tonnes (metric),128.000000,,1|2,1992-01-01 00:00:00,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,8412,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,8412,,Production,graphite,,,Korea (Rep. of),,A,KR,Graphite,Normal value
94.13658799999999,63.462201,RUS,Graphite,tonnes (metric),94.136588,,1|2,1992-01-01 00:00:00,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,41700,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,41700,,Production,graphite,,,Russia,,A,RU,Graphite,Normal value
29.851884,-19.002536,ZWE,Graphite,tonnes (metric),29.851884,,1|2,1992-01-01 00:00:00,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,12346,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,12346,,Production,graphite,,,Zimbabwe,,A,ZW,Graphite,Normal value
46.863413,-18.771091,MDG,Graphite,tonnes (metric),46.863413,,1|2,1992-01-01 00:00:00,-18.771091,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,8910,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,8910,,Production,graphite,,,Madagascar,,A,MG,Graphite,Normal value
127.0,40.0,PRK,Graphite,tonnes (metric),127.000000,,1|2,1992-01-01 00:00:00,40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,38000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,38000,*,Production,graphite,,Estimates.,"Korea, Dem. P.R. of",,A,KP,Graphite,Normal value
109.537431,32.216659,CHN,Graphite,tonnes (metric),109.537431,,1|2,1992-01-01 00:00:00,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,600000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,600000,*,Production,graphite,,Estimates.,China,,A,CN,Graphite,Normal value
34.022162,-5.686961,TZA,Graphite,tonnes (metric),34.022162,,1|2,1992-01-01 00:00:00,-5.686961,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,0,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,-----,,Production,graphite,Nil (nothing produced),,Tanzania,,A,TZ,Graphite,Normal Value
128.0,36.0,KOR,Graphite,tonnes (metric),128.000000,,1|2,1993-01-01 00:00:00,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,5910,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,5910,,Production,graphite,,,Korea (Rep. of),,A,KR,Graphite,Normal value
34.022162,-5.686961,TZA,Graphite,tonnes (metric),34.022162,,1|2,1993-01-01 00:00:00,-5.686961,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,0,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,-----,,Production,graphite,Nil (nothing produced),,Tanzania,,A,TZ,Graphite,Normal Value
46.863413,-18.771091,MDG,Graphite,tonnes (metric),46.863413,,1|2,1993-01-01 00:00:00,-18.771091,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,13118,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,13118,,Production,graphite,,,Madagascar,,A,MG,Graphite,Normal value
127.0,40.0,PRK,Graphite,tonnes (metric),127.000000,,1|2,1993-01-01 00:00:00,40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,38000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,38000,*,Production,graphite,,Estimates.,"Korea, Dem. P.R. of",,A,KP,Graphite,Normal value
109.537431,32.216659,CHN,Graphite,tonnes (metric),109.537431,,1|2,1993-01-01 00:00:00,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,653800,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,653800,,Production,graphite,,,China,,A,CN,Graphite,Normal value
94.13658799999999,63.462201,RUS,Graphite,tonnes (metric),94.136588,,1|2,1993-01-01 00:00:00,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,10400,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,10400,,Production,graphite,,,Russia,,A,RU,Graphite,Normal value
9.669879,51.08851,DEU,Graphite,tonnes (metric),9.669879,,1|2,1993-01-01 00:00:00,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,4437,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,4437,,Production,graphite,,,Germany,,A,DE,Graphite,Normal value
29.851884,-19.002536,ZWE,Graphite,tonnes (metric),29.851884,,1|2,1993-01-01 00:00:00,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,7142,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,7142,,Production,graphite,,,Zimbabwe,,A,ZW,Graphite,Normal value
16.0,50.0,CZE,Graphite,tonnes (metric),16.000000,,1|2,1993-01-01 00:00:00,50.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,27000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,27000,,Production,graphite,,,Czech Republic,,A,CZ,Graphite,Normal value
14.130671999999999,47.585656,AUT,Graphite,tonnes (metric),14.130672,,1|2,1993-01-01 00:00:00,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,4146,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,4146,a,Production,graphite,,Crude.,Austria,,A,AT,Graphite,Normal value
-119.677633,59.205383999999995,CAN,Graphite,tonnes (metric),-119.677633,,1|2,1993-01-01 00:00:00,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,22808,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,22808,,Production,graphite,,,Canada,,A,CA,Graphite,Normal value
79.282538,22.642556,IND,Graphite,tonnes (metric),79.282538,,1|2,1993-01-01 00:00:00,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,83956,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,83956,c,Production,graphite,,Years ended 31 March following that stated.,India,,A,IN,Graphite,Normal value
-49.028009999999995,-12.408957,BRA,Graphite,tonnes (metric),-49.028010,,1|2,1993-01-01 00:00:00,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,34800,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,34800,b,Production,graphite,,Including beneficiated and directly shipped material.,Brazil,,A,BR,Graphite,Normal value
80.793549,7.020493,LKA,Graphite,tonnes (metric),80.793549,,1|2,1993-01-01 00:00:00,7.020493,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,3033,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,3033,,Production,graphite,,,Sri Lanka,,A,LK,Graphite,Normal value
24.972941,45.853463999999995,ROU,Graphite,tonnes (metric),24.972941,,1|2,1993-01-01 00:00:00,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,3162,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,3162,,Production,graphite,,,Romania,,A,RO,Graphite,Normal value
31.971487999999997,49.685680999999995,UKR,Graphite,tonnes (metric),31.971488,,1|2,1993-01-01 00:00:00,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,10300,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,10300,,Production,graphite,,,Ukraine,,A,UA,Graphite,Normal value
10.262436,61.687073999999996,NOR,Graphite,tonnes (metric),10.262436,,1|2,1993-01-01 00:00:00,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6500,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,6500,,Production,graphite,,,Norway,,A,NO,Graphite,Normal value
33.526313,39.351717,TUR,Graphite,tonnes (metric),33.526313,,1|2,1993-01-01 00:00:00,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,20000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,20000,*,Production,graphite,,Estimates.,Turkey,,A,TR,Graphite,Normal value
38.189454999999995,-13.567587,MOZ,Graphite,tonnes (metric),38.189455,,1|2,1993-01-01 00:00:00,-13.567587,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,10,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,10,,Production,graphite,,,Mozambique,,A,MZ,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,1|2,1993-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,48532,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,48532,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
80.793549,7.020493,LKA,Graphite,tonnes (metric),80.793549,,1|2,1994-01-01 00:00:00,7.020493,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,2974,"In addition to the countries listed, Egypt, Namibia, Sweden and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,2974,,Production,graphite,,,Sri Lanka,,A,LK,Graphite,Normal value
10.262436,61.687073999999996,NOR,Graphite,tonnes (metric),10.262436,,1|2,1994-01-01 00:00:00,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,5566,"In addition to the countries listed, Egypt, Namibia, Sweden and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,5566,,Production,graphite,,,Norway,,A,NO,Graphite,Normal value
38.189454999999995,-13.567587,MOZ,Graphite,tonnes (metric),38.189455,,1|2,1994-01-01 00:00:00,-13.567587,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,430,"In addition to the countries listed, Egypt, Namibia, Sweden and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,430,,Production,graphite,,,Mozambique,,A,MZ,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,1|2,1994-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,30863,"In addition to the countries listed, Egypt, Namibia, Sweden and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,30863,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
24.972941,45.853463999999995,ROU,Graphite,tonnes (metric),24.972941,,1|2,1994-01-01 00:00:00,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,2335,"In addition to the countries listed, Egypt, Namibia, Sweden and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,2335,,Production,graphite,,,Romania,,A,RO,Graphite,Normal value
33.526313,39.351717,TUR,Graphite,tonnes (metric),33.526313,,1|2,1994-01-01 00:00:00,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,20000,"In addition to the countries listed, Egypt, Namibia, Sweden and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,20000,*,Production,graphite,,Estimates.,Turkey,,A,TR,Graphite,Normal value
31.971487999999997,49.685680999999995,UKR,Graphite,tonnes (metric),31.971488,,1|2,1994-01-01 00:00:00,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6000,"In addition to the countries listed, Egypt, Namibia, Sweden and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,6000,,Production,graphite,,,Ukraine,,A,UA,Graphite,Normal value
