x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,year,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
27.679723,63.018750999999995,Production,"platinum group metals, mine",,Estimates.|Recovered from copper refining.,1971-01-01 00:00:00,Finland,,A,FI,,Normal value,FIN,,kilograms (metal content),27.679723,,,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,19,,Mine production of platinum group metals,746,19,*|j
121.417908,17.522436,Production,"platinum group metals, mine",,,1971-01-01 00:00:00,Philippines,Palladium,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentrates (Palladium content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,55,,Mine production of platinum group metals,743,55,
142.796275,43.46076,Production,"platinum group metals, mine",,,1971-01-01 00:00:00,Japan,Palladium,A,JP,Platinum group metals,Normal value,JPN,"Platinum group metals (mine production, metal content)",kilograms (metal content),142.796275,Ores and concentrates (Palladium content),,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,167,,Mine production of platinum group metals,743,167,
121.417908,17.522436,Production,"platinum group metals, mine",,,1971-01-01 00:00:00,Philippines,Platinum,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentates (Platinum content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,22,,Mine production of platinum group metals,744,22,
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1971-01-01 00:00:00,USA,Iridium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,15,,Mine production of platinum group metals,2055,15,i
142.796275,43.46076,Production,"platinum group metals, mine",,,1971-01-01 00:00:00,Japan,Platinum,A,JP,Platinum group metals,Normal value,JPN,"Platinum group metals (mine production, metal content)",kilograms (metal content),142.796275,Ores and concentates (Platinum content),,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,107,,Mine production of platinum group metals,744,107,
-119.677633,59.205383999999995,Production,"platinum group metals, mine",,"Platinum metals content of concentrates (produced from Ni-Cu ores), residues and matte exported.",1971-01-01 00:00:00,Canada,,A,CA,,Normal value,CAN,,kilograms (metal content),-119.677633,,,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,14779,,Mine production of platinum group metals,746,14779,f
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1971-01-01 00:00:00,USA,Osmium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,5,,Mine production of platinum group metals,2057,5,i
23.214465999999998,-30.457874999999998,Production,"platinum group metals, mine",,Estimates.|From gold ores.|Sales.,1971-01-01 00:00:00,South Africa,Osmiridium,A,ZA,,Normal value,ZAF,,kilograms (metal content),23.214466,,,-30.457875,,113,99,,Mine production of platinum group metals,2056,99,*|h|k
82.51,55.51,Production,"platinum group metals, mine",,Estimates.,1971-01-01 00:00:00,Soviet Union,Platinum,A,SU,Platinum group metals,Normal value,SUN,"Platinum group metals (mine production, metal content)",kilograms (metal content),82.510000,Ores and concentates (Platinum content),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,71500,,Mine production of platinum group metals,744,71500,*
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1971-01-01 00:00:00,USA,Palladium,A,US,Platinum group metals,Normal value,USA,"Platinum group metals (mine production, metal content)",kilograms (metal content),-97.834383,Ores and concentrates (Palladium content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,318,,Mine production of platinum group metals,743,318,i
132.72135600000001,-23.137734,Production,"platinum group metals, mine",Nil (nothing produced),,1971-01-01 00:00:00,Australia,Platinum,A,AU,Platinum group metals,Normal Value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentates (Platinum content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,0,,Mine production of platinum group metals,744,-----,
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1971-01-01 00:00:00,USA,Rhodium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,3,,Mine production of platinum group metals,1021,3,i
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1971-01-01 00:00:00,USA,Platinum,A,US,Platinum group metals,Normal value,USA,"Platinum group metals (mine production, metal content)",kilograms (metal content),-97.834383,Ores and concentates (Platinum content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,317,,Mine production of platinum group metals,744,317,i
23.214465999999998,-30.457874999999998,Production,"platinum group metals, mine",,Estimates.,1971-01-01 00:00:00,South Africa,Platinum,A,ZA,Platinum group metals,Normal value,ZAF,"Platinum group metals (mine production, metal content)",kilograms (metal content),23.214466,Ores and concentates (Platinum content),,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,38900,,Mine production of platinum group metals,744,38900,*
132.72135600000001,-23.137734,Production,"platinum group metals, mine",Nil (nothing produced),,1971-01-01 00:00:00,Australia,Palladium,A,AU,Platinum group metals,Normal Value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentrates (Palladium content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,0,,Mine production of platinum group metals,743,-----,
38.369268,8.782801,Production,"platinum group metals, mine",,,1971-01-01 00:00:00,Ethiopia,Platinum,A,ET,Platinum group metals,Normal value,ETH,"Platinum group metals (mine production, metal content)",kilograms (metal content),38.369268,Ores and concentates (Platinum content),,8.782801,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,6,,Mine production of platinum group metals,744,6,
-73.327862,3.734623,Production,"platinum group metals, mine",,,1971-01-01 00:00:00,Colombia,Platinum,A,CO,Platinum group metals,Normal value,COL,"Platinum group metals (mine production, metal content)",kilograms (metal content),-73.327862,Ores and concentates (Platinum content),,3.734623,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,797,,Mine production of platinum group metals,744,797,
132.72135600000001,-23.137734,Production,"platinum group metals, mine",Nil (nothing produced),,1971-01-01 00:00:00,Australia,Other platinum metals,A,AU,Platinum group metals,Normal Value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentrates (Other platinum metals content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,0,,Mine production of platinum group metals,742,-----,
38.369268,8.782801,Production,"platinum group metals, mine",,,1972-01-01 00:00:00,Ethiopia,Platinum,A,ET,Platinum group metals,Normal value,ETH,"Platinum group metals (mine production, metal content)",kilograms (metal content),38.369268,Ores and concentates (Platinum content),,8.782801,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,7,,Mine production of platinum group metals,744,7,
132.72135600000001,-23.137734,Production,"platinum group metals, mine",Nil (nothing produced),,1972-01-01 00:00:00,Australia,Palladium,A,AU,Platinum group metals,Normal Value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentrates (Palladium content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,0,,Mine production of platinum group metals,743,-----,
-73.327862,3.734623,Production,"platinum group metals, mine",,,1972-01-01 00:00:00,Colombia,Platinum,A,CO,Platinum group metals,Normal value,COL,"Platinum group metals (mine production, metal content)",kilograms (metal content),-73.327862,Ores and concentates (Platinum content),,3.734623,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,740,,Mine production of platinum group metals,744,740,
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1972-01-01 00:00:00,USA,Palladium,A,US,Platinum group metals,Normal value,USA,"Platinum group metals (mine production, metal content)",kilograms (metal content),-97.834383,Ores and concentrates (Palladium content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,337,,Mine production of platinum group metals,743,337,i
132.72135600000001,-23.137734,Production,"platinum group metals, mine",Nil (nothing produced),,1972-01-01 00:00:00,Australia,Platinum,A,AU,Platinum group metals,Normal Value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentates (Platinum content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,0,,Mine production of platinum group metals,744,-----,
121.417908,17.522436,Production,"platinum group metals, mine",,,1972-01-01 00:00:00,Philippines,Platinum,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentates (Platinum content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,84,,Mine production of platinum group metals,744,84,
82.51,55.51,Production,"platinum group metals, mine",,Estimates.,1972-01-01 00:00:00,Soviet Union,Platinum,A,SU,Platinum group metals,Normal value,SUN,"Platinum group metals (mine production, metal content)",kilograms (metal content),82.510000,Ores and concentates (Platinum content),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,73100,,Mine production of platinum group metals,744,73100,*
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1972-01-01 00:00:00,USA,Iridium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,18,,Mine production of platinum group metals,2055,18,i
27.679723,63.018750999999995,Production,"platinum group metals, mine",,Estimates.|Recovered from copper refining.,1972-01-01 00:00:00,Finland,,A,FI,,Normal value,FIN,,kilograms (metal content),27.679723,,,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,20,,Mine production of platinum group metals,746,20,*|j
121.417908,17.522436,Production,"platinum group metals, mine",,,1972-01-01 00:00:00,Philippines,Palladium,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentrates (Palladium content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,150,,Mine production of platinum group metals,743,150,
23.214465999999998,-30.457874999999998,Production,"platinum group metals, mine",,Estimates.|From gold ores.|Sales.,1972-01-01 00:00:00,South Africa,Osmiridium,A,ZA,,Normal value,ZAF,,kilograms (metal content),23.214466,,,-30.457875,,113,93,,Mine production of platinum group metals,2056,93,*|h|k
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1972-01-01 00:00:00,USA,Osmium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,5,,Mine production of platinum group metals,2057,5,i
142.796275,43.46076,Production,"platinum group metals, mine",,,1972-01-01 00:00:00,Japan,Platinum,A,JP,Platinum group metals,Normal value,JPN,"Platinum group metals (mine production, metal content)",kilograms (metal content),142.796275,Ores and concentates (Platinum content),,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,132,,Mine production of platinum group metals,744,132,
142.796275,43.46076,Production,"platinum group metals, mine",,,1972-01-01 00:00:00,Japan,Palladium,A,JP,Platinum group metals,Normal value,JPN,"Platinum group metals (mine production, metal content)",kilograms (metal content),142.796275,Ores and concentrates (Palladium content),,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,176,,Mine production of platinum group metals,743,176,
-119.677633,59.205383999999995,Production,"platinum group metals, mine",,"Platinum metals content of concentrates (produced from Ni-Cu ores), residues and matte exported.",1972-01-01 00:00:00,Canada,,A,CA,,Normal value,CAN,,kilograms (metal content),-119.677633,,,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,12630,,Mine production of platinum group metals,746,12630,f
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1972-01-01 00:00:00,USA,Platinum,A,US,Platinum group metals,Normal value,USA,"Platinum group metals (mine production, metal content)",kilograms (metal content),-97.834383,Ores and concentates (Platinum content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,115,,Mine production of platinum group metals,744,115,i
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1972-01-01 00:00:00,USA,Rhodium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,2,,Mine production of platinum group metals,1021,2,i
23.214465999999998,-30.457874999999998,Production,"platinum group metals, mine",,Estimates.,1972-01-01 00:00:00,South Africa,Platinum,A,ZA,Platinum group metals,Normal value,ZAF,"Platinum group metals (mine production, metal content)",kilograms (metal content),23.214466,Ores and concentates (Platinum content),,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,43500,,Mine production of platinum group metals,744,43500,*
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1973-01-01 00:00:00,USA,Rhodium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,3,,Mine production of platinum group metals,1021,3,i
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1973-01-01 00:00:00,USA,Platinum,A,US,Platinum group metals,Normal value,USA,"Platinum group metals (mine production, metal content)",kilograms (metal content),-97.834383,Ores and concentates (Platinum content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,173,,Mine production of platinum group metals,744,173,i
23.214465999999998,-30.457874999999998,Production,"platinum group metals, mine",,Estimates.,1973-01-01 00:00:00,South Africa,Platinum,A,ZA,Platinum group metals,Normal value,ZAF,"Platinum group metals (mine production, metal content)",kilograms (metal content),23.214466,Ores and concentates (Platinum content),,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,73400,,Mine production of platinum group metals,744,73400,*
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1973-01-01 00:00:00,USA,Osmium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,5,,Mine production of platinum group metals,2057,5,i
38.369268,8.782801,Production,"platinum group metals, mine",,,1973-01-01 00:00:00,Ethiopia,Platinum,A,ET,Platinum group metals,Normal value,ETH,"Platinum group metals (mine production, metal content)",kilograms (metal content),38.369268,Ores and concentates (Platinum content),,8.782801,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,9,,Mine production of platinum group metals,744,9,
-73.327862,3.734623,Production,"platinum group metals, mine",,,1973-01-01 00:00:00,Colombia,Platinum,A,CO,Platinum group metals,Normal value,COL,"Platinum group metals (mine production, metal content)",kilograms (metal content),-73.327862,Ores and concentates (Platinum content),,3.734623,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,820,,Mine production of platinum group metals,744,820,
121.417908,17.522436,Production,"platinum group metals, mine",,,1973-01-01 00:00:00,Philippines,Platinum,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentates (Platinum content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,77,,Mine production of platinum group metals,744,77,
142.796275,43.46076,Production,"platinum group metals, mine",,,1973-01-01 00:00:00,Japan,Platinum,A,JP,Platinum group metals,Normal value,JPN,"Platinum group metals (mine production, metal content)",kilograms (metal content),142.796275,Ores and concentates (Platinum content),,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,212,,Mine production of platinum group metals,744,212,
121.417908,17.522436,Production,"platinum group metals, mine",,,1973-01-01 00:00:00,Philippines,Palladium,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentrates (Palladium content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,131,,Mine production of platinum group metals,743,131,
-119.677633,59.205383999999995,Production,"platinum group metals, mine",,"Platinum metals content of concentrates (produced from Ni-Cu ores), residues and matte exported.",1973-01-01 00:00:00,Canada,,A,CA,,Normal value,CAN,,kilograms (metal content),-119.677633,,,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,11018,,Mine production of platinum group metals,746,11018,f
142.796275,43.46076,Production,"platinum group metals, mine",,,1973-01-01 00:00:00,Japan,Palladium,A,JP,Platinum group metals,Normal value,JPN,"Platinum group metals (mine production, metal content)",kilograms (metal content),142.796275,Ores and concentrates (Palladium content),,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,311,,Mine production of platinum group metals,743,311,
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1973-01-01 00:00:00,USA,Palladium,A,US,Platinum group metals,Normal value,USA,"Platinum group metals (mine production, metal content)",kilograms (metal content),-97.834383,Ores and concentrates (Palladium content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,408,,Mine production of platinum group metals,743,408,i
132.72135600000001,-23.137734,Production,"platinum group metals, mine",,,1973-01-01 00:00:00,Australia,Platinum,A,AU,Platinum group metals,Normal value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentates (Platinum content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,30,,Mine production of platinum group metals,744,30,
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1973-01-01 00:00:00,USA,Iridium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,30,,Mine production of platinum group metals,2055,30,i
27.679723,63.018750999999995,Production,"platinum group metals, mine",,Estimates.|Recovered from copper refining.,1973-01-01 00:00:00,Finland,,A,FI,,Normal value,FIN,,kilograms (metal content),27.679723,,,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,23,,Mine production of platinum group metals,746,23,*|j
82.51,55.51,Production,"platinum group metals, mine",,Estimates.,1973-01-01 00:00:00,Soviet Union,Platinum,A,SU,Platinum group metals,Normal value,SUN,"Platinum group metals (mine production, metal content)",kilograms (metal content),82.510000,Ores and concentates (Platinum content),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,76200,,Mine production of platinum group metals,744,76200,*
23.214465999999998,-30.457874999999998,Production,"platinum group metals, mine",,Estimates.|From gold ores.|Sales.,1973-01-01 00:00:00,South Africa,Osmiridium,A,ZA,,Normal value,ZAF,,kilograms (metal content),23.214466,,,-30.457875,,113,87,,Mine production of platinum group metals,2056,87,*|h|k
142.796275,43.46076,Production,"platinum group metals, mine",,,1974-01-01 00:00:00,Japan,Platinum,A,JP,Platinum group metals,Normal value,JPN,"Platinum group metals (mine production, metal content)",kilograms (metal content),142.796275,Ores and concentates (Platinum content),,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,170,,Mine production of platinum group metals,744,170,
121.417908,17.522436,Production,"platinum group metals, mine",,,1974-01-01 00:00:00,Philippines,Platinum,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentates (Platinum content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,42,,Mine production of platinum group metals,744,42,
38.369268,8.782801,Production,"platinum group metals, mine",,Years ending 7 July of that stated.,1974-01-01 00:00:00,Ethiopia,Platinum,A,ET,Platinum group metals,Normal value,ETH,"Platinum group metals (mine production, metal content)",kilograms (metal content),38.369268,Ores and concentates (Platinum content),,8.782801,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,7,,Mine production of platinum group metals,744,7,d
82.51,55.51,Production,"platinum group metals, mine",,Estimates.,1974-01-01 00:00:00,Soviet Union,Platinum,A,SU,Platinum group metals,Normal value,SUN,"Platinum group metals (mine production, metal content)",kilograms (metal content),82.510000,Ores and concentates (Platinum content),,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,77800,,Mine production of platinum group metals,744,77800,*
-119.677633,59.205383999999995,Production,"platinum group metals, mine",,"Platinum metals content of concentrates (produced from Ni-Cu ores), residues and matte exported.",1974-01-01 00:00:00,Canada,,A,CA,,Normal value,CAN,,kilograms (metal content),-119.677633,,,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,11963,,Mine production of platinum group metals,746,11963,f
23.214465999999998,-30.457874999999998,Production,"platinum group metals, mine",,Estimates.|From gold ores.|Sales.,1974-01-01 00:00:00,South Africa,Osmiridium,A,ZA,,Normal value,ZAF,,kilograms (metal content),23.214466,,,-30.457875,,113,78,,Mine production of platinum group metals,2056,78,*|h|k
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1974-01-01 00:00:00,USA,Palladium,A,US,Platinum group metals,Normal value,USA,"Platinum group metals (mine production, metal content)",kilograms (metal content),-97.834383,Ores and concentrates (Palladium content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,269,,Mine production of platinum group metals,743,269,i
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1974-01-01 00:00:00,USA,Iridium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,12,,Mine production of platinum group metals,2055,12,i
132.72135600000001,-23.137734,Production,"platinum group metals, mine",,,1974-01-01 00:00:00,Australia,Platinum,A,AU,Platinum group metals,Normal value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentates (Platinum content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,60,,Mine production of platinum group metals,744,60,
27.679723,63.018750999999995,Production,"platinum group metals, mine",,Estimates.|Recovered from copper refining.,1974-01-01 00:00:00,Finland,,A,FI,,Normal value,FIN,,kilograms (metal content),27.679723,,,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,20,,Mine production of platinum group metals,746,20,*|j
142.796275,43.46076,Production,"platinum group metals, mine",,,1974-01-01 00:00:00,Japan,Palladium,A,JP,Platinum group metals,Normal value,JPN,"Platinum group metals (mine production, metal content)",kilograms (metal content),142.796275,Ores and concentrates (Palladium content),,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,417,,Mine production of platinum group metals,743,417,
121.417908,17.522436,Production,"platinum group metals, mine",,,1974-01-01 00:00:00,Philippines,Palladium,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentrates (Palladium content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,72,,Mine production of platinum group metals,743,72,
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1974-01-01 00:00:00,USA,Osmium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,2,,Mine production of platinum group metals,2057,2,i
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1974-01-01 00:00:00,USA,Rhodium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,1,,Mine production of platinum group metals,1021,1,i
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1974-01-01 00:00:00,USA,Platinum,A,US,Platinum group metals,Normal value,USA,"Platinum group metals (mine production, metal content)",kilograms (metal content),-97.834383,Ores and concentates (Platinum content),,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,128,,Mine production of platinum group metals,744,128,i
23.214465999999998,-30.457874999999998,Production,"platinum group metals, mine",,Estimates.,1974-01-01 00:00:00,South Africa,Platinum,A,ZA,Platinum group metals,Normal value,ZAF,"Platinum group metals (mine production, metal content)",kilograms (metal content),23.214466,Ores and concentates (Platinum content),,-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,87950,,Mine production of platinum group metals,744,87950,*
132.72135600000001,-23.137734,Production,"platinum group metals, mine",,,1974-01-01 00:00:00,Australia,Palladium,A,AU,Platinum group metals,Normal value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentrates (Palladium content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,164,,Mine production of platinum group metals,743,164,
-73.327862,3.734623,Production,"platinum group metals, mine",,,1974-01-01 00:00:00,Colombia,Platinum,A,CO,Platinum group metals,Normal value,COL,"Platinum group metals (mine production, metal content)",kilograms (metal content),-73.327862,Ores and concentates (Platinum content),,3.734623,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,656,,Mine production of platinum group metals,744,656,
-73.327862,3.734623,Production,"platinum group metals, mine",,,1975-01-01 00:00:00,Colombia,,A,CO,,Normal value,COL,,kilograms (metal content),-73.327862,,,3.734623,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,688,,Mine production of platinum group metals,746,688,
132.72135600000001,-23.137734,Production,"platinum group metals, mine",,,1975-01-01 00:00:00,Australia,Palladium,A,AU,Platinum group metals,Normal value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentrates (Palladium content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,299,,Mine production of platinum group metals,743,299,
-119.677633,59.205383999999995,Production,"platinum group metals, mine",,"Platinum metals content of concentrates (produced from Ni-Cu ores), residues and matte exported.",1975-01-01 00:00:00,Canada,,A,CA,,Normal value,CAN,,kilograms (metal content),-119.677633,,,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,12417,,Mine production of platinum group metals,746,12417,f
-97.834383,39.139831,Production,"platinum group metals, mine",,"Recovered by refineries from domestic platinum, gold and copper ores.",1975-01-01 00:00:00,USA,Iridium,A,US,,Normal value,USA,,kilograms (metal content),-97.834383,,,39.139831,,113,7,,Mine production of platinum group metals,2055,7,i
82.51,55.51,Production,"platinum group metals, mine",,Estimates.,1975-01-01 00:00:00,Soviet Union,,A,SU,,Normal value,SUN,,kilograms (metal content),82.510000,,,55.510000,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum-group,113,82430,,Mine production of platinum group metals,746,82430,*
132.72135600000001,-23.137734,Production,"platinum group metals, mine",,,1975-01-01 00:00:00,Australia,Platinum,A,AU,Platinum group metals,Normal value,AUS,"Platinum group metals (mine production, metal content)",kilograms (metal content),132.721356,Ores and concentates (Platinum content),,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,10,,Mine production of platinum group metals,744,10,
121.417908,17.522436,Production,"platinum group metals, mine",,,1975-01-01 00:00:00,Philippines,Platinum,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentates (Platinum content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/platinum,113,18,,Mine production of platinum group metals,744,18,
121.417908,17.522436,Production,"platinum group metals, mine",,,1975-01-01 00:00:00,Philippines,Palladium,A,PH,Platinum group metals,Normal value,PHL,"Platinum group metals (mine production, metal content)",kilograms (metal content),121.417908,Ores and concentrates (Palladium content),,17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/palladium,113,26,,Mine production of platinum group metals,743,26,
