x,y,country_iso3_code,erml_group,sdmx_translation,pole_of_inaccessibility_longitude,erml_commodity,units,year,pole_of_inaccessibility_latitude,erml_sub_commodity,concat_table_notes_code,yearbook_table_id,cgi_commodity_url,quantity,yearbook_table_trans,bgs_commodity_code,concat_table_notes_text,bgs_statistic_type_trans,bgs_commodity_trans,quantity_in_book_style,concat_figure_notes_code,country_trans,bgs_sub_commodity_trans,data_precision_description,concat_figure_notes_text,country_iso2_code,sdmx_code
164.564138,-20.661227999999998,NCL,Nickel,Normal value,164.564138,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,-20.661228,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,78090,Mine production of nickel,19951,,Production,"nickel, mine",78090,b,New Caledonia,,,Ni and Co content.,NC,A
22.009674999999998,39.740648,GRC,Nickel,Normal value,22.009675,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,39.740648,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,10860,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",10860,,Greece,,,,GR,A
13.404,52.518611,DDR,Nickel,Normal value,13.404000,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,52.518611,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,2800,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",2800,*,German Democratic Rep,,,Estimates.,DD,A
-97.834383,39.139831,USA,Nickel,Normal value,-97.834383,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,39.139831,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,10976,Mine production of nickel,19951,,Production,"nickel, mine",10976,,USA,,,,US,A
-49.028009999999995,-12.408957,BRA,Nickel,Normal value,-49.028010,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,-12.408957,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,6567,Mine production of nickel,19951,,Production,"nickel, mine",6567,,Brazil,,,,BR,A
2.452177,46.620563,FRA,Nickel,Normal value,2.452177,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,46.620563,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,10051,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",10051,,France,,,,FR,A
10.262436,61.687073999999996,NOR,Nickel,Normal value,10.262436,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,61.687074,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,489,Mine production of nickel,19951,,Production,"nickel, mine",489,,Norway,,,,NO,A
23.214465999999998,-30.457874999999998,ZAF,Nickel,Normal value,23.214466,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,-30.457875,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,25000,Mine production of nickel,19951,,Production,"nickel, mine",25000,c,South Africa,,,Refined nickel and nickel in matte.,ZA,A
-119.677633,59.205383999999995,CAN,Nickel,Normal value,-119.677633,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,59.205384,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,160247,Mine production of nickel,19951,,Production,"nickel, mine",160247,g,Canada,,,Refined nickel and nickel in oxide and salts plus nickel in matte and concentrate exported.,CA,A
14.4166,50.083332999999996,CSK,Nickel,Normal value,14.416600,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,50.083333,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,1600,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",1600,*,Czechoslovakia,,,Estimates.,CS,A
-3.0,55.0,GBR,Nickel,Normal value,-3.000000,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,55.000000,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,25400,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",25400,,United Kingdom,,,,GB,A
121.417908,17.522436,PHL,Nickel,Normal value,121.417908,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,17.522436,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,21485,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",21485,,Philippines,,,,PH,A
19.394322,52.124770999999996,POL,Nickel,Normal value,19.394322,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,52.124771,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,1500,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",1500,*,Poland,,,Estimates.,PL,A
-80.718912,22.366246999999998,CUB,Nickel,Normal value,-80.718912,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,22.366247,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,40260,Mine production of nickel,19951,,Production,"nickel, mine",40260,b,Cuba,,,Ni and Co content.,CU,A
109.537431,32.216659,CHN,Nickel,Normal value,109.537431,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,32.216659,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,11000,Mine production of nickel,19951,,Production,"nickel, mine",11000,*,China,,,Estimates.,CN,A
20.154355,40.519335999999996,ALB,Nickel,Normal value,20.154355,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,40.519336,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,4500,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",4500,*,Albania,,,Estimates.,AL,A
82.51,55.51,SUN,Nickel,Normal value,82.510000,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,55.510000,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,150000,Mine production of nickel,19951,,Production,"nickel, mine",150000,*,Soviet Union,,,Estimates.,SU,A
20.45,44.816666999999995,YUG,Nickel,Normal Value,20.450000,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,44.816667,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,0,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",-----,,Yugoslavia,,Nil (nothing produced),,YU,A
142.796275,43.46076,JPN,Nickel,Normal value,142.796275,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,43.460760,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,93600,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",93600,,Japan,,,,JP,A
13.404,52.518611,DDR,Nickel,Normal value,13.404000,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,52.518611,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,2700,Mine production of nickel,19951,,Production,"nickel, mine",2700,,German Democratic Rep,,,,DD,A
132.72135600000001,-23.137734,AUS,Nickel,Normal value,132.721356,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,-23.137734,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,74355,Mine production of nickel,19951,,Production,"nickel, mine",74355,,Australia,,,,AU,A
22.009674999999998,39.740648,GRC,Nickel,Normal value,22.009675,"Nickel (mine production, metal content)",tonnes (metal content),1981-01-01 00:00:00,39.740648,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,10900,Mine production of nickel,19951,,Production,"nickel, mine",10900,h,Greece,,,Ni content of ferro-nickel.,GR,A
114.218582,-0.9663149999999999,IDN,Nickel,Normal value,114.218582,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,-0.966315,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,4703,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",4703,,Indonesia,,,,ID,A
-97.834383,39.139831,USA,Nickel,Normal value,-97.834383,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,39.139831,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,44275,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",44275,,USA,,,,US,A
27.679723,63.018750999999995,FIN,Nickel,Normal value,27.679723,"Nickel, smelter/refinery",tonnes (metric),1981-01-01 00:00:00,63.018751,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,13051,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",13051,,Finland,,,,FI,A
142.796275,43.46076,JPN,Nickel,Normal value,142.796275,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,43.460760,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,87300,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",87300,,Japan,,,,JP,A
27.679723,63.018750999999995,FIN,Nickel,Normal value,27.679723,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,63.018751,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,12304,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",12304,,Finland,,,,FI,A
114.218582,-0.9663149999999999,IDN,Nickel,Normal value,114.218582,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,-0.966315,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,5000,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",5000,,Indonesia,,,,ID,A
132.72135600000001,-23.137734,AUS,Nickel,Normal value,132.721356,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,-23.137734,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,87552,Mine production of nickel,19951,,Production,"nickel, mine",87552,,Australia,,,,AU,A
13.404,52.518611,DDR,Nickel,Normal value,13.404000,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,52.518611,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,3000,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",3000,*,German Democratic Rep,,,Estimates.,DD,A
20.45,44.816666999999995,YUG,Nickel,Normal value,20.450000,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,44.816667,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,1500,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",1500,,Yugoslavia,,,,YU,A
22.009674999999998,39.740648,GRC,Nickel,Normal value,22.009675,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,39.740648,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,5000,Mine production of nickel,19951,,Production,"nickel, mine",5000,h,Greece,,,Ni content of ferro-nickel.,GR,A
-97.834383,39.139831,USA,Nickel,Normal value,-97.834383,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,39.139831,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,40783,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",40783,,USA,,,,US,A
13.404,52.518611,DDR,Nickel,Normal value,13.404000,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,52.518611,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,2500,Mine production of nickel,19951,,Production,"nickel, mine",2500,,German Democratic Rep,,,,DD,A
-119.677633,59.205383999999995,CAN,Nickel,Normal value,-119.677633,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,59.205384,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,72826,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",72826,,Canada,,,,CA,A
82.51,55.51,SUN,Nickel,Normal value,82.510000,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,55.510000,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,190000,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",190000,*,Soviet Union,,,Estimates.,SU,A
121.417908,17.522436,PHL,Nickel,Normal value,121.417908,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,17.522436,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,19634,Mine production of nickel,19951,,Production,"nickel, mine",19634,,Philippines,,,,PH,A
109.537431,32.216659,CHN,Nickel,Normal value,109.537431,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,32.216659,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,12500,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",12500,*,China,,,Estimates.,CN,A
-49.028009999999995,-12.408957,BRA,Nickel,Normal value,-49.028010,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,-12.408957,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,4813,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",4813,,Brazil,,,,BR,A
-70.500342,18.899231999999998,DOM,Nickel,Normal value,-70.500342,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,18.899232,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,5958,Mine production of nickel,19951,,Production,"nickel, mine",5958,h,Dominican Republic,,,Ni content of ferro-nickel.,DO,A
10.262436,61.687073999999996,NOR,Nickel,Normal value,10.262436,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,61.687074,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,25833,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",25833,,Norway,,,,NO,A
-80.718912,22.366246999999998,CUB,Nickel,Normal value,-80.718912,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,22.366247,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,21001,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",21001,,Cuba,,,,CU,A
19.394322,52.124770999999996,POL,Nickel,Normal value,19.394322,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,52.124771,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,700,Mine production of nickel,19951,,Production,"nickel, mine",700,*,Poland,,,Estimates.,PL,A
96.111983,21.798486,MMR,Nickel,Normal value,96.111983,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,21.798486,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,20,Mine production of nickel,19951,,Production,"nickel, mine",20,*|d|e,Myanmar,,,Estimates.|Ni content of nickel speiss.|Years ended 31 March following that stated.,MM,A
-73.327862,3.734623,COL,Nickel,Normal value,-73.327862,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,3.734623,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,6764,Mine production of nickel,19951,,Production,"nickel, mine",6764,,Colombia,,,,CO,A
23.214465999999998,-30.457874999999998,ZAF,Nickel,Normal value,23.214466,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,-30.457875,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,17300,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",17300,,South Africa,,,,ZA,A
-70.500342,18.899231999999998,DOM,Nickel,Normal value,-70.500342,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,18.899232,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,5484,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",5484,c,Dominican Republic,,,Shipments of ferro-nickel (Ni content).,DO,A
-119.677633,59.205383999999995,CAN,Nickel,Normal value,-119.677633,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,59.205384,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,88581,Mine production of nickel,19951,,Production,"nickel, mine",88581,g,Canada,,,Refined nickel and nickel in oxide and salts plus nickel in matte and concentrate exported.,CA,A
-80.718912,22.366246999999998,CUB,Nickel,Normal value,-80.718912,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,22.366247,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,37603,Mine production of nickel,19951,,Production,"nickel, mine",37603,b,Cuba,,,Ni and Co content.,CU,A
10.262436,61.687073999999996,NOR,Nickel,Normal value,10.262436,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,61.687074,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,405,Mine production of nickel,19951,,Production,"nickel, mine",405,,Norway,,,,NO,A
2.452177,46.620563,FRA,Nickel,Normal value,2.452177,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,46.620563,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,7360,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",7360,,France,,,,FR,A
20.45,44.816666999999995,YUG,Nickel,Normal value,20.450000,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,44.816667,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,3500,Mine production of nickel,19951,,Production,"nickel, mine",3500,*,Yugoslavia,,,Estimates.,YU,A
22.009674999999998,39.740648,GRC,Nickel,Normal value,22.009675,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,39.740648,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,4778,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",4778,,Greece,,,,GR,A
20.154355,40.519335999999996,ALB,Nickel,Normal value,20.154355,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,40.519336,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,9000,Mine production of nickel,19951,,Production,"nickel, mine",9000,,Albania,,,,AL,A
164.564138,-20.661227999999998,NCL,Nickel,Normal value,164.564138,"Nickel, smelter/refinery",tonnes (metric),1982-01-01 00:00:00,-20.661228,,,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,28007,Smelter/refinery production of nickel,907,,Production,"nickel, smelter/refinery",28007,,New Caledonia,,,,NC,A
23.963964999999998,-21.767426,BWA,Nickel,Normal value,23.963965,"Nickel (mine production, metal content)",tonnes (metal content),1982-01-01 00:00:00,-21.767426,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,17763,Mine production of nickel,19951,,Production,"nickel, mine",17763,,Botswana,,,,BW,A
